date,Exchange Outflow (Total)
2012-06-23,0.0
2012-06-24,0.0
2012-06-25,0.0
2012-06-26,4791.03844794
2012-06-27,0.0
2012-06-28,4.1
2012-06-29,0.0
2012-06-30,0.0
2012-07-01,0.0
2012-07-02,0.0
2012-07-03,0.0
2012-07-04,0.0
2012-07-05,9.1
2012-07-06,10.101
2012-07-07,1.8605
2012-07-08,11.71
2012-07-09,4.635
2012-07-10,0.0321
2012-07-11,0.001
2012-07-12,28.075
2012-07-13,0.7285
2012-07-14,0.00449999
2012-07-15,0.0
2012-07-16,0.0015
2012-07-17,0.1005
2012-07-18,0.0
2012-07-19,0.105
2012-07-20,0.0
2012-07-21,0.0
2012-07-22,0.017
2012-07-23,0.0
2012-07-24,0.0
2012-07-25,7.0
2012-07-26,0.0
2012-07-27,0.1065
2012-07-28,0.0
2012-07-29,0.0
2012-07-30,0.0405
2012-07-31,0.0
2012-08-01,0.0
2012-08-02,0.001
2012-08-03,0.16
2012-08-04,0.003
2012-08-05,0.0905
2012-08-06,0.04096237
2012-08-07,0.0
2012-08-08,0.0
2012-08-09,0.0
2012-08-10,0.0
2012-08-11,0.08
2012-08-12,0.1001
2012-08-13,0.0
2012-08-14,0.2045
2012-08-15,8.68288
2012-08-16,2.21408
2012-08-17,14.67346279
2012-08-18,15.76313866
2012-08-19,12.82113954
2012-08-20,1.26392
2012-08-21,3.76238
2012-08-22,0.2403712
2012-08-23,0.57230285
2012-08-24,0.0015
2012-08-25,1.74031285
2012-08-26,0.814
2012-08-27,2.48562341
2012-08-28,0.24812
2012-08-29,0.1065
2012-08-30,2.81439532
2012-08-31,0.01848
2012-09-01,5.94928
2012-09-02,0.5376
2012-09-03,0.13663042
2012-09-04,0.14248
2012-09-05,0.14529581
2012-09-06,2.08769029
2012-09-07,26.76041268
2012-09-08,0.51174772
2012-09-09,0.16844819
2012-09-10,0.20575
2012-09-11,0.18394961
2012-09-12,0.12449
2012-09-13,0.0017
2012-09-14,0.0073
2012-09-15,0.00423412
2012-09-16,1.85365522
2012-09-17,0.17080827
2012-09-18,38.1085908
2012-09-19,76.8046734
2012-09-20,0.00752767
2012-09-21,18.37949982
2012-09-22,73.77016133
2012-09-23,54.60870003
2012-09-24,38.81822
2012-09-25,18.09389982
2012-09-26,94.07247615
2012-09-27,36.03726248
2012-09-28,0.00205002
2012-09-29,17.893
2012-09-30,17.5505
2012-10-01,0.00258
2012-10-02,71.56296609
2012-10-03,35.17050001
2012-10-04,128.95323982
2012-10-05,108.14153997
2012-10-06,118.15446341
2012-10-07,33.57814
2012-10-08,0.00166
2012-10-09,33.90111523
2012-10-10,16.1709
2012-10-11,41.28473429
2012-10-12,31.8894
2012-10-13,16.81340838
2012-10-14,21.75099979
2012-10-15,34.8485
2012-10-16,32.49838898
2012-10-17,42.72290706
2012-10-18,31.41250001
2012-10-19,0.0069
2012-10-20,31.30200002
2012-10-21,22.33077401
2012-10-22,15.719
2012-10-23,0.11707962
2012-10-24,31.474
2012-10-25,47.99551557
2012-10-26,59.05119147
2012-10-27,18.3246
2012-10-28,16.26320246
2012-10-29,1.01558388
2012-10-30,0.2526
2012-10-31,26.34152923
2012-11-01,6.01799995
2012-11-02,18.6215
2012-11-03,47.64136181
2012-11-04,1.6333337
2012-11-05,0.0
2012-11-06,18.1245
2012-11-07,46.10820741
2012-11-08,0.0
2012-11-09,0.0
2012-11-10,0.0
2012-11-11,18.57457721
2012-11-12,0.0
2012-11-13,0.0
2012-11-14,0.0
2012-11-15,1.21650001
2012-11-16,2.06560177
2012-11-17,17.9167722
2012-11-18,14.86571998
2012-11-19,17.3180552
2012-11-20,0.28599999
2012-11-21,0.0
2012-11-22,19.25814934
2012-11-23,17.77399982
2012-11-24,0.14250001
2012-11-25,3.19900001
2012-11-26,42.09823547
2012-11-27,21.92050002
2012-11-28,82.68854218
2012-11-29,140.25313502
2012-11-30,34.02644683
2012-12-01,7.95664103
2012-12-02,0.0
2012-12-03,27.65916595
2012-12-04,0.0
2012-12-05,1029.47965945
2012-12-06,62.44890292
2012-12-07,7.40855
2012-12-08,6.53724176
2012-12-09,1543.09552117
2012-12-10,1016.40665999
2012-12-11,40.4745
2012-12-12,62.91884803
2012-12-13,4060.64379622
2012-12-14,65.07028001
2012-12-15,64.22872006
2012-12-16,36.87233273
2012-12-17,16.855
2012-12-18,2.0735
2012-12-19,18.91422793
2012-12-20,7.42122656
2012-12-21,7.42237696
2012-12-22,5.47207171
2012-12-23,7.66067187
2012-12-24,1.35468751
2012-12-25,0.06045312
2012-12-26,7.52022657
2012-12-27,9.11896563
2012-12-28,10.57218765
2012-12-29,84.22977413
2012-12-30,7.62384378
2012-12-31,8.1157438
2013-01-01,13.07550608
2013-01-02,9.54207033
2013-01-03,9.27108281
2013-01-04,20.52880813
2013-01-05,0.47990629
2013-01-06,9.33779984
2013-01-07,3.1208747
2013-01-08,7.75025393
2013-01-09,9.0735207
2013-01-10,5.67092999
2013-01-11,5.84228594
2013-01-12,0.15652304
2013-01-13,1.35217967
2013-01-14,0.01823797
2013-01-15,4.91234036
2013-01-16,0.0012
2013-01-17,7.48051273
2013-01-18,6.76262945
2013-01-19,5.88773364
2013-01-20,1.69422807
2013-01-21,2.40445419
2013-01-22,4.60975665
2013-01-23,37.6959943
2013-01-24,1.0095366
2013-01-25,3.17574251
2013-01-26,2.41612224
2013-01-27,1.74759998
2013-01-28,5.11858285
2013-01-29,5.34691409
2013-01-30,3.11817306
2013-01-31,0.0
2013-02-01,1494.24047283
2013-02-02,6.12466752
2013-02-03,5.11159727
2013-02-04,10.62592067
2013-02-05,9.58492891
2013-02-06,208.17247148
2013-02-07,5.08915417
2013-02-08,65.22426183
2013-02-09,0.05493043
2013-02-10,30.24397781
2013-02-11,100.18293931
2013-02-12,12.84502035
2013-02-13,0.53817188
2013-02-14,145.04473391
2013-02-15,2.56381257
2013-02-16,4.57646148
2013-02-17,12.35622975
2013-02-18,3.9717777
2013-02-19,3.43674326
2013-02-20,5.40180838
2013-02-21,12.9463867
2013-02-22,0.8148636
2013-02-23,14.66366976
2013-02-24,3.8292907
2013-02-25,0.46570289
2013-02-26,13.36645908
2013-02-27,16.95437501
2013-02-28,11.17478186
2013-03-01,104.12829158
2013-03-02,4.2163731
2013-03-03,6.41386639
2013-03-04,202.26402808
2013-03-05,105.25539801
2013-03-06,71.73870582
2013-03-07,10.40540193
2013-03-08,127.40284353
2013-03-09,169.29574422
2013-03-10,80.83255309
2013-03-11,14.42690429
2013-03-12,47.271157
2013-03-13,19.23409974
2013-03-14,22.13088436
2013-03-15,15.23578693
2013-03-16,13.79767581
2013-03-17,27.41560141
2013-03-18,12.41161865
2013-03-19,11.54710623
2013-03-20,44.83422642
2013-03-21,0.54370618
2013-03-22,1.40674672
2013-03-23,90.97650206
2013-03-24,29.82764938
2013-03-25,36.60809963
2013-03-26,15.25100614
2013-03-27,45.95418366
2013-03-28,65.65065272
2013-03-29,48.70586566
2013-03-30,31.29024653
2013-03-31,5.1934113
2013-04-01,87.60445658
2013-04-02,31.68389916
2013-04-03,82.50072551
2013-04-04,42.96887575
2013-04-05,26.92014709
2013-04-06,44.89055109
2013-04-07,60.33256142
2013-04-08,136.63444009
2013-04-09,118.58856171
2013-04-10,93.01761187
2013-04-11,132.18328121
2013-04-12,114.87252355
2013-04-13,16.2548966
2013-04-14,8.22375623
2013-04-15,66.2866135
2013-04-16,83.0067233
2013-04-17,83.71538702
2013-04-18,37.4090556
2013-04-19,68.21800357
2013-04-20,64.78608024
2013-04-21,30.42816695
2013-04-22,45.50463451
2013-04-23,90.38852695
2013-04-24,36.32331883
2013-04-25,5.84533456
2013-04-26,22.54157477
2013-04-27,11.57271869
2013-04-28,46.69715132
2013-04-29,35.03602804
2013-04-30,26.61173349
2013-05-01,85.47823626
2013-05-02,26.33393295
2013-05-03,36.07058847
2013-05-04,47.033799
2013-05-05,16.11204855
2013-05-06,27.96657418
2013-05-07,21.37925558
2013-05-08,38.44018084
2013-05-09,127.04480425
2013-05-10,28.64133844
2013-05-11,20.0300777
2013-05-12,35.04630529
2013-05-13,32.94131083
2013-05-14,29.20463902
2013-05-15,283.903837
2013-05-16,442.39418159
2013-05-17,198.73312693
2013-05-18,45.9243355
2013-05-19,35.92570352
2013-05-20,67.54804544
2013-05-21,70.17995489
2013-05-22,81.35963537
2013-05-23,52.00128072
2013-05-24,135.06043619
2013-05-25,27.77422826
2013-05-26,15.30485525
2013-05-27,18.12986935
2013-05-28,107.09707613
2013-05-29,66.93398555
2013-05-30,68.73523039
2013-05-31,15.23850014
2013-06-01,31.90143423
2013-06-02,26.51363269
2013-06-03,48.70426418
2013-06-04,98.48744593
2013-06-05,32.64249416
2013-06-06,75.28932917
2013-06-07,22.76654436
2013-06-08,25.46674943
2013-06-09,38.67500659
2013-06-10,67.82626843
2013-06-11,37.26207012
2013-06-12,80.42673374
2013-06-13,1703.6460953
2013-06-14,197.75623403
2013-06-15,733.44313131
2013-06-16,20.63555414
2013-06-17,132.39049271
2013-06-18,181.26141783
2013-06-19,44.57172196
2013-06-20,198.54320401
2013-06-21,20189.58117856
2013-06-22,80.03828437
2013-06-23,26.54681533
2013-06-24,333.53752648
2013-06-25,139.65625408
2013-06-26,41.68491302
2013-06-27,18.88979563
2013-06-28,38.17714959
2013-06-29,32.42380554
2013-06-30,32.39645181
2013-07-01,92.58745485
2013-07-02,72.12825481
2013-07-03,175.99408006
2013-07-04,66.10973445
2013-07-05,151.50689417
2013-07-06,27.13440259
2013-07-07,400.4573447
2013-07-08,36.46640354
2013-07-09,703.75647599
2013-07-10,4360.1544841
2013-07-11,880.82768099
2013-07-12,1398.60858952
2013-07-13,908.00792331
2013-07-14,570.48111961
2013-07-15,95.96911982
2013-07-16,127.79063649
2013-07-17,37.12676921
2013-07-18,64.24841388
2013-07-19,4448.93899423
2013-07-20,383.65555662
2013-07-21,1613.3220131
2013-07-22,78.57352855
2013-07-23,561.88510017
2013-07-24,67.37059466
2013-07-25,162.73551895
2013-07-26,197.20725104
2013-07-27,81.16517569
2013-07-28,99.4249432
2013-07-29,5703.46660052
2013-07-30,61.67603748
2013-07-31,154.17333204
2013-08-01,126.60829225
2013-08-02,78.23433281
2013-08-03,126.63351253
2013-08-04,59.67754465
2013-08-05,79.33036042
2013-08-06,124.77702004
2013-08-07,63.77286782
2013-08-08,78.46265807
2013-08-09,83.67246289
2013-08-10,132.40993827
2013-08-11,26.95318157
2013-08-12,69.95558281
2013-08-13,97.70466134
2013-08-14,75.39030292
2013-08-15,62.07510635
2013-08-16,65.03975958
2013-08-17,27539.22832367
2013-08-18,49.27421154
2013-08-19,1364.84469231
2013-08-20,2263.24612515
2013-08-21,128.97537231
2013-08-22,4144.24775016
2013-08-23,7120.65138833
2013-08-24,177.43617775
2013-08-25,63.53775935
2013-08-26,168.60157698
2013-08-27,1653.74499565
2013-08-28,1262.72095109
2013-08-29,131.24959585
2013-08-30,309.03354212
2013-08-31,77.41405668
2013-09-01,57.41551842
2013-09-02,255.344179
2013-09-03,80.2761411
2013-09-04,88.78776477
2013-09-05,319.48015211
2013-09-06,242.69163677
2013-09-07,150.08963512
2013-09-08,60.60004489
2013-09-09,1052.86493722
2013-09-10,128.33526224
2013-09-11,188.94606552
2013-09-12,1120.17092407
2013-09-13,4128.28563743
2013-09-14,2174.56483213
2013-09-15,94.09905213
2013-09-16,153.1236336
2013-09-17,186.85688984
2013-09-18,179.59462943
2013-09-19,1906.50442114
2013-09-20,95.52823828
2013-09-21,107.94275082
2013-09-22,103.75595377
2013-09-23,192.00835272
2013-09-24,99.91583426
2013-09-25,65.96519204
2013-09-26,181.48218903
2013-09-27,61.61264505
2013-09-28,138.25641154
2013-09-29,193.79534211
2013-09-30,272.89324639
2013-10-01,315.95828744
2013-10-02,206.23754023
2013-10-03,2173.02132905
2013-10-04,30.66720396
2013-10-05,1143.75223238
2013-10-06,181.38239839
2013-10-07,54.83560012
2013-10-08,244.25550383
2013-10-09,1312.95897542
2013-10-10,394.18317981
2013-10-11,123.52879331
2013-10-12,135.8852871
2013-10-13,171.74133551
2013-10-14,218.61525417
2013-10-15,121.89858739
2013-10-16,221.3153387
2013-10-17,205.07653047
2013-10-18,97.25338534
2013-10-19,176.82735715
2013-10-20,193.576851
2013-10-21,256.66811823
2013-10-22,6145.24220117
2013-10-23,1184.85731603
2013-10-24,771.96756015
2013-10-25,554.82049919
2013-10-26,168.05308295
2013-10-27,84.90370915
2013-10-28,650.07448562
2013-10-29,225.31617517
2013-10-30,161.12751893
2013-10-31,1210.08234448
2013-11-01,226.05205418
2013-11-02,146.66298432
2013-11-03,141.79183455
2013-11-04,1160.81140918
2013-11-05,2611.00949057
2013-11-06,401.56494243
2013-11-07,2400.20053342
2013-11-08,3337.37214144
2013-11-09,1212.99640337
2013-11-10,347.5745008
2013-11-11,922.63756921
2013-11-12,5000.10278541
2013-11-13,976.06700086
2013-11-14,5598.80026862
2013-11-15,642.5003054
2013-11-16,586.12530435
2013-11-17,363.10115814
2013-11-18,1570.6063848
2013-11-19,1923.02105932
2013-11-20,1417.78017985
2013-11-21,1283.17780508
2013-11-22,802.84523038
2013-11-23,563.96122158
2013-11-24,708.72127478
2013-11-25,648.88842272
2013-11-26,853.40453824
2013-11-27,4371.32139687
2013-11-28,2100.39453774
2013-11-29,50409.03857843
2013-11-30,6383.67116728
2013-12-01,895.41000287
2013-12-02,1012.29289276
2013-12-03,1210.67836593
2013-12-04,1207.38172762
2013-12-05,1702.17064317
2013-12-06,1033.5938592
2013-12-07,1291.95542579
2013-12-08,262.54194577
2013-12-09,2700.80687358
2013-12-10,563.22975812
2013-12-11,983.48922666
2013-12-12,537.92999902
2013-12-13,692.59693396
2013-12-14,223.85166962
2013-12-15,2847.28821243
2013-12-16,1022.76867545
2013-12-17,1254.62471536
2013-12-18,1723.13177349
2013-12-19,1818.83249361
2013-12-20,1529.5545949
2013-12-21,406.99587488
2013-12-22,522.12141335
2013-12-23,537.16971438
2013-12-24,333.63487963
2013-12-25,833.28746626
2013-12-26,492.88977383
2013-12-27,1294.14989391
2013-12-28,944.02831054
2013-12-29,673.89289514
2013-12-30,529.79493127
2013-12-31,1066.57027374
2014-01-01,429.80438883
2014-01-02,393.40294358
2014-01-03,5733.33247211
2014-01-04,525.64968584
2014-01-05,732.83258439
2014-01-06,720.00766137
2014-01-07,519.0454416
2014-01-08,916.73811228
2014-01-09,596.83888543
2014-01-10,544.74823734
2014-01-11,436.04784666
2014-01-12,303.13808663
2014-01-13,9619.13158607
2014-01-14,509.37334602
2014-01-15,281.8901543
2014-01-16,526.03640363
2014-01-17,1067.3167318
2014-01-18,332.62559593
2014-01-19,568.85575991
2014-01-20,1458.36657834
2014-01-21,787.95768804
2014-01-22,549.21058238
2014-01-23,624.49560616
2014-01-24,648.83411187
2014-01-25,963.02826002
2014-01-26,803.98028247
2014-01-27,696.86989322
2014-01-28,571.23504659
2014-01-29,427.32974192
2014-01-30,477.79389563
2014-01-31,459.80224311
2014-02-01,372.00932545
2014-02-02,436.41123062
2014-02-03,509.0627914
2014-02-04,1030.0076881
2014-02-05,669.86334652
2014-02-06,888.13084836
2014-02-07,800.11776835
2014-02-08,707.52249535
2014-02-09,917.79626074
2014-02-10,1202.89057573
2014-02-11,1610.55069104
2014-02-12,567.99421369
2014-02-13,753.37048029
2014-02-14,1136.50286676
2014-02-15,694.07680694
2014-02-16,1006.71273353
2014-02-17,744.78214154
2014-02-18,1562.10450722
2014-02-19,1265.95407029
2014-02-20,1009.80529852
2014-02-21,1082.75181746
2014-02-22,1194.19001653
2014-02-23,1062.59785523
2014-02-24,927.52505562
2014-02-25,1877.75360888
2014-02-26,1454.59559711
2014-02-27,3598.22384672
2014-02-28,1015.13129569
2014-03-01,1033.10172706
2014-03-02,2643.64210339
2014-03-03,2992.58193932
2014-03-04,3252.86620033
2014-03-05,1675.44303161
2014-03-06,1286.2217959
2014-03-07,1085.73716577
2014-03-08,736.93933601
2014-03-09,993.99296665
2014-03-10,3105.0358696
2014-03-11,640.47006611
2014-03-12,4977.9301257
2014-03-13,707.3508541
2014-03-14,823.29043263
2014-03-15,750.45426396
2014-03-16,675.17062931
2014-03-17,3619.0993652
2014-03-18,3295.92287552
2014-03-19,3197.65993968
2014-03-20,1177.34405508
2014-03-21,752.43921553
2014-03-22,2849.96778104
2014-03-23,2781.32497003
2014-03-24,925.06658973
2014-03-25,3864.77143399
2014-03-26,5812.11970788
2014-03-27,3483.59734242
2014-03-28,9946.35539972
2014-03-29,612.89407042
2014-03-30,6896.25422694
2014-03-31,5090.11784832
2014-04-01,1341.51151395
2014-04-02,1654.66666581
2014-04-03,2833.8278752
2014-04-04,3768.02640214
2014-04-05,8928.01180079
2014-04-06,2832.77244542
2014-04-07,2977.56917232
2014-04-08,823.96668241
2014-04-09,1063.17205549
2014-04-10,2755.50517864
2014-04-11,2312.21582425
2014-04-12,679.0350415
2014-04-13,1141.08600472
2014-04-14,3033.58799246
2014-04-15,2096.50942794
2014-04-16,1460.46585992
2014-04-17,10697.86268347
2014-04-18,4284.40183418
2014-04-19,1215.98239064
2014-04-20,2732.41751935
2014-04-21,3479.02280679
2014-04-22,7337.2634845
2014-04-23,1310.97006424
2014-04-24,1709.79415877
2014-04-25,1739.20746186
2014-04-26,1739.98482992
2014-04-27,1146.80750372
2014-04-28,2626.79307651
2014-04-29,8229.62994396
2014-04-30,1126.72978377
2014-05-01,3201.01477614
2014-05-02,10064.57249168
2014-05-03,1013.89360403
2014-05-04,3016.48738039
2014-05-05,1159.25026339
2014-05-06,1759.71110668
2014-05-07,6378.16397763
2014-05-08,1334.28392466
2014-05-09,1331.40987426
2014-05-10,1169.17468939
2014-05-11,2929.23426848
2014-05-12,1854.28781575
2014-05-13,1410.90869902
2014-05-14,3473.40927143
2014-05-15,2729.91897802
2014-05-16,3652.83795506
2014-05-17,1026.22670733
2014-05-18,882.6214205
2014-05-19,3705.53918961
2014-05-20,1972.83748752
2014-05-21,1477.62038813
2014-05-22,4023.47037908
2014-05-23,4776.37754067
2014-05-24,3462.12662216
2014-05-25,1964.87932507
2014-05-26,2988.76704302
2014-05-27,5083.90306261
2014-05-28,2312.81816387
2014-05-29,2268.96063004
2014-05-30,2380.14682733
2014-05-31,9277.13025276
2014-06-01,1632.78875084
2014-06-02,4286.29601961
2014-06-03,3105.60878349
2014-06-04,4660.11912581
2014-06-05,5715.61473884
2014-06-06,1707.61935643
2014-06-07,3525.67996484
2014-06-08,1798.30525983
2014-06-09,3870.22214085
2014-06-10,2704.28806021
2014-06-11,1997.37663898
2014-06-12,2707.6011191
2014-06-13,3427.62427613
2014-06-14,4899.36082607
2014-06-15,1776.53805924
2014-06-16,1823.56336944
2014-06-17,3618.08222804
2014-06-18,3049.74782534
2014-06-19,2306.9757197
2014-06-20,2827.94952011
2014-06-21,2169.54026055
2014-06-22,1832.90178529
2014-06-23,4137.2853371
2014-06-24,2557.117684
2014-06-25,2805.55060223
2014-06-26,3418.55703812
2014-06-27,1661.08719316
2014-06-28,1442.75630036
2014-06-29,2155.07374998
2014-06-30,2651.02495393
2014-07-01,4582.22187471
2014-07-02,2875.21733385
2014-07-03,3841.25021697
2014-07-04,2944.56052801
2014-07-05,1065.43168968
2014-07-06,1151.0774288
2014-07-07,3216.76715782
2014-07-08,2034.0598198
2014-07-09,1583.26360147
2014-07-10,3118.02239618
2014-07-11,1733.86313155
2014-07-12,3260.69546271
2014-07-13,2435.9681394
2014-07-14,3163.70693479
2014-07-15,2772.10120151
2014-07-16,2725.69795537
2014-07-17,2931.68374764
2014-07-18,3562.83285095
2014-07-19,2968.89167583
2014-07-20,1769.78122577
2014-07-21,1436.32748612
2014-07-22,5904.43837224
2014-07-23,4814.26248862
2014-07-24,2920.89202693
2014-07-25,2433.87014899
2014-07-26,1863.75202027
2014-07-27,1012.9946855
2014-07-28,4165.19261155
2014-07-29,1867.97040234
2014-07-30,3251.91879485
2014-07-31,1795.83474078
2014-08-01,2115.02902228
2014-08-02,2641.19934186
2014-08-03,1552.62242713
2014-08-04,2525.69178883
2014-08-05,2676.79963865
2014-08-06,3572.28390253
2014-08-07,2472.63995639
2014-08-08,1364.60314256
2014-08-09,982.87609693
2014-08-10,1181.29558169
2014-08-11,1581.95536968
2014-08-12,3411.07944544
2014-08-13,5508.53220994
2014-08-14,8228.75053726
2014-08-15,5164.76568311
2014-08-16,3133.59156115
2014-08-17,3377.14049611
2014-08-18,8163.1631109
2014-08-19,5681.25732484
2014-08-20,4902.54513008
2014-08-21,2603.60131051
2014-08-22,5725.69644536
2014-08-23,1109.85834687
2014-08-24,2059.70098374
2014-08-25,1917.0780078
2014-08-26,3221.45516152
2014-08-27,1899.89539629
2014-08-28,4728.83080263
2014-08-29,3981.1619203
2014-08-30,1525.55959572
2014-08-31,3494.66347841
2014-09-01,3499.94864995
2014-09-02,4566.5099822
2014-09-03,2064.01743742
2014-09-04,4574.24649128
2014-09-05,1952.98880684
2014-09-06,1118.71576252
2014-09-07,1103.36583478
2014-09-08,1771.33310937
2014-09-09,4998.23946085
2014-09-10,6345.00881026
2014-09-11,3575.54146794
2014-09-12,3442.30083302
2014-09-13,2262.6315631
2014-09-14,1927.60253501
2014-09-15,3339.49604191
2014-09-16,2746.07629659
2014-09-17,3219.51402434
2014-09-18,5723.94604835
2014-09-19,9977.47840108
2014-09-20,3494.90919604
2014-09-21,3456.32791686
2014-09-22,2922.46864874
2014-09-23,4880.85181696
2014-09-24,5612.99514185
2014-09-25,5505.38194509
2014-09-26,4030.99900975
2014-09-27,3125.60452767
2014-09-28,6272.21426207
2014-09-29,5375.50049429
2014-09-30,5461.05815925
2014-10-01,4681.19577672
2014-10-02,2743.79618209
2014-10-03,18283.87154803
2014-10-04,11079.25472173
2014-10-05,12245.44643171
2014-10-06,12928.85617835
2014-10-07,7584.9999406
2014-10-08,5994.39119749
2014-10-09,10582.06603901
2014-10-10,11647.87328075
2014-10-11,4865.47033758
2014-10-12,1580.24648888
2014-10-13,4119.19306923
2014-10-14,5509.28591673
2014-10-15,5443.49991482
2014-10-16,2624.54425209
2014-10-17,3100.34567036
2014-10-18,2988.89542711
2014-10-19,3985.47321303
2014-10-20,2315.78464237
2014-10-21,4598.84526726
2014-10-22,3383.84348977
2014-10-23,8681.24342841
2014-10-24,5075.94803288
2014-10-25,4012.18463315
2014-10-26,1872.85880807
2014-10-27,5487.07209291
2014-10-28,3667.31785794
2014-10-29,5003.20559894
2014-10-30,3207.83626731
2014-10-31,4866.2585589
2014-11-01,2788.50051848
2014-11-02,3906.44242576
2014-11-03,3966.73526947
2014-11-04,18402.24310028
2014-11-05,6266.69877817
2014-11-06,5824.41353704
2014-11-07,3558.47764331
2014-11-08,2200.36580892
2014-11-09,1757.63552066
2014-11-10,5534.95640823
2014-11-11,2108.2696473
2014-11-12,7522.21020223
2014-11-13,14920.01644138
2014-11-14,5096.73733522
2014-11-15,2882.41709704
2014-11-16,1369.65399384
2014-11-17,24185.91668097
2014-11-18,4370.30077413
2014-11-19,3915.81694784
2014-11-20,4700.72878398
2014-11-21,6301.39439848
2014-11-22,2737.3969781
2014-11-23,2358.40501961
2014-11-24,3465.26596959
2014-11-25,3885.42173817
2014-11-26,2816.0632042
2014-11-27,3604.98620512
2014-11-28,2443.90624942
2014-11-29,2714.36972744
2014-11-30,1427.64140148
2014-12-01,3196.63278009
2014-12-02,3552.62293508
2014-12-03,2751.08391803
2014-12-04,3893.26833368
2014-12-05,3767.03581408
2014-12-06,3131.53601788
2014-12-07,1164.43906774
2014-12-08,13328.38054521
2014-12-09,5880.12749504
2014-12-10,4959.64497103
2014-12-11,7340.7746215
2014-12-12,6563.83959559
2014-12-13,2060.76015423
2014-12-14,2986.84153966
2014-12-15,4750.77568582
2014-12-16,7998.32385895
2014-12-17,9505.79747668
2014-12-18,10742.60269863
2014-12-19,6513.1996698
2014-12-20,3650.25081426
2014-12-21,3337.06583795
2014-12-22,6978.16784234
2014-12-23,13731.49699234
2014-12-24,2222.12400052
2014-12-25,3674.49348032
2014-12-26,4290.30977033
2014-12-27,3037.01482696
2014-12-28,2617.5780555
2014-12-29,13663.17495725
2014-12-30,3773.12971508
2014-12-31,7233.96321874
2015-01-01,1352.94141153
2015-01-02,2416.54781677
2015-01-03,5376.06241116
2015-01-04,4478.40165991
2015-01-05,5558.28268915
2015-01-06,8925.10491581
2015-01-07,5878.33742334
2015-01-08,5515.53312264
2015-01-09,58011.24588799
2015-01-10,56070.53433376
2015-01-11,35659.31621286
2015-01-12,30999.5621926
2015-01-13,34547.93909774
2015-01-14,78479.56866678
2015-01-15,47491.34451553
2015-01-16,34058.29668024
2015-01-17,17959.1959688
2015-01-18,12638.9778839
2015-01-19,14047.89767904
2015-01-20,16420.75122704
2015-01-21,35878.80919177
2015-01-22,23724.65432104
2015-01-23,27912.1319547
2015-01-24,23244.72172456
2015-01-25,16296.57594015
2015-01-26,39085.39112722
2015-01-27,22754.8463971
2015-01-28,30555.29851257
2015-01-29,16654.78369868
2015-01-30,13667.03420306
2015-01-31,25391.09297748
2015-02-01,17833.26024328
2015-02-02,12636.87625166
2015-02-03,18751.04542237
2015-02-04,13365.76647425
2015-02-05,17810.85758286
2015-02-06,12190.8676684
2015-02-07,11224.10949598
2015-02-08,11325.5491255
2015-02-09,22504.41434821
2015-02-10,17912.20584532
2015-02-11,18806.35793933
2015-02-12,9175.65411635
2015-02-13,10190.47903897
2015-02-14,9392.7794871
2015-02-15,13868.56358574
2015-02-16,14379.41674633
2015-02-17,10790.55630103
2015-02-18,26262.11090668
2015-02-19,8906.1084712
2015-02-20,8290.39426577
2015-02-21,8093.6266138
2015-02-22,3450.72942341
2015-02-23,35465.11328927
2015-02-24,8238.88622343
2015-02-25,18391.02796048
2015-02-26,7937.14308614
2015-02-27,15161.21296357
2015-02-28,5758.63202617
2015-03-01,5220.72592829
2015-03-02,14358.17744622
2015-03-03,9551.39163006
2015-03-04,11540.67216593
2015-03-05,26954.36231542
2015-03-06,8417.40863948
2015-03-07,13583.24169426
2015-03-08,4285.44877807
2015-03-09,11620.12787373
2015-03-10,17819.6567949
2015-03-11,15329.81078575
2015-03-12,33353.03616859
2015-03-13,17086.81224601
2015-03-14,9788.80670545
2015-03-15,3144.31161293
2015-03-16,12003.12483557
2015-03-17,28414.87498443
2015-03-18,19615.41035646
2015-03-19,14596.28236385
2015-03-20,11182.78599792
2015-03-21,11881.56849983
2015-03-22,8211.18678819
2015-03-23,9699.23981968
2015-03-24,17989.03947991
2015-03-25,15132.83561085
2015-03-26,12663.58608336
2015-03-27,10055.64234837
2015-03-28,8277.70492575
2015-03-29,6655.07529608
2015-03-30,18923.9615129
2015-03-31,16697.94241434
2015-04-01,17137.77296234
2015-04-02,13171.79537536
2015-04-03,11464.73566302
2015-04-04,6862.60914798
2015-04-05,4817.66140674
2015-04-06,9704.6439036
2015-04-07,10560.98714471
2015-04-08,12219.42490179
2015-04-09,27648.52333241
2015-04-10,11282.25776198
2015-04-11,9908.09107824
2015-04-12,7248.91755776
2015-04-13,24433.67555374
2015-04-14,26758.42482475
2015-04-15,22735.48640664
2015-04-16,19874.74010407
2015-04-17,16148.76692201
2015-04-18,16991.26483562
2015-04-19,5641.07808276
2015-04-20,19008.61019923
2015-04-21,18740.55956039
2015-04-22,10942.13963282
2015-04-23,11963.24003207
2015-04-24,13675.56737851
2015-04-25,8442.27159404
2015-04-26,12450.20075789
2015-04-27,13685.61443299
2015-04-28,14193.92209954
2015-04-29,21081.64437469
2015-04-30,13385.44089527
2015-05-01,7421.11280549
2015-05-02,5923.48630712
2015-05-03,5612.89918648
2015-05-04,23014.76050658
2015-05-05,9821.60367303
2015-05-06,20267.49234786
2015-05-07,11524.21561506
