date,Exchange Depositing Transactions
2010-11-07,0
2010-11-08,0
2010-11-09,0
2010-11-10,0
2010-11-11,0
2010-11-12,0
2010-11-13,0
2010-11-14,0
2010-11-15,0
2010-11-16,0
2010-11-17,0
2010-11-18,0
2010-11-19,0
2010-11-20,0
2010-11-21,0
2010-11-22,0
2010-11-23,0
2010-11-24,0
2010-11-25,0
2010-11-26,0
2010-11-27,0
2010-11-28,0
2010-11-29,0
2010-11-30,0
2010-12-01,0
2010-12-02,0
2010-12-03,0
2010-12-04,0
2010-12-05,0
2010-12-06,0
2010-12-07,0
2010-12-08,0
2010-12-09,0
2010-12-10,0
2010-12-11,0
2010-12-12,0
2010-12-13,0
2010-12-14,0
2010-12-15,0
2010-12-16,0
2010-12-17,0
2010-12-18,0
2010-12-19,0
2010-12-20,0
2010-12-21,0
2010-12-22,0
2010-12-23,0
2010-12-24,0
2010-12-25,0
2010-12-26,0
2010-12-27,0
2010-12-28,0
2010-12-29,0
2010-12-30,0
2010-12-31,0
2011-01-01,0
2011-01-02,0
2011-01-03,0
2011-01-04,0
2011-01-05,0
2011-01-06,0
2011-01-07,0
2011-01-08,0
2011-01-09,0
2011-01-10,0
2011-01-11,0
2011-01-12,0
2011-01-13,0
2011-01-14,0
2011-01-15,0
2011-01-16,0
2011-01-17,0
2011-01-18,0
2011-01-19,0
2011-01-20,0
2011-01-21,0
2011-01-22,0
2011-01-23,0
2011-01-24,0
2011-01-25,0
2011-01-26,0
2011-01-27,0
2011-01-28,0
2011-01-29,0
2011-01-30,0
2011-01-31,0
2011-02-01,0
2011-02-02,0
2011-02-03,0
2011-02-04,0
2011-02-05,0
2011-02-06,0
2011-02-07,0
2011-02-08,0
2011-02-09,0
2011-02-10,0
2011-02-11,0
2011-02-12,0
2011-02-13,0
2011-02-14,0
2011-02-15,0
2011-02-16,0
2011-02-17,0
2011-02-18,0
2011-02-19,0
2011-02-20,0
2011-02-21,0
2011-02-22,0
2011-02-23,0
2011-02-24,0
2011-02-25,0
2011-02-26,0
2011-02-27,0
2011-02-28,0
2011-03-01,0
2011-03-02,0
2011-03-03,0
2011-03-04,0
2011-03-05,0
2011-03-06,0
2011-03-07,0
2011-03-08,0
2011-03-09,0
2011-03-10,0
2011-03-11,0
2011-03-12,0
2011-03-13,0
2011-03-14,0
2011-03-15,0
2011-03-16,0
2011-03-17,0
2011-03-18,0
2011-03-19,0
2011-03-20,0
2011-03-21,0
2011-03-22,0
2011-03-23,0
2011-03-24,0
2011-03-25,0
2011-03-26,0
2011-03-27,0
2011-03-28,0
2011-03-29,0
2011-03-30,0
2011-03-31,0
2011-04-01,0
2011-04-02,0
2011-04-03,0
2011-04-04,0
2011-04-05,0
2011-04-06,0
2011-04-07,0
2011-04-08,0
2011-04-09,0
2011-04-10,0
2011-04-11,0
2011-04-12,0
2011-04-13,0
2011-04-14,0
2011-04-15,0
2011-04-16,0
2011-04-17,0
2011-04-18,0
2011-04-19,0
2011-04-20,0
2011-04-21,0
2011-04-22,0
2011-04-23,0
2011-04-24,0
2011-04-25,0
2011-04-26,0
2011-04-27,0
2011-04-28,0
2011-04-29,0
2011-04-30,0
2011-05-01,0
2011-05-02,0
2011-05-03,0
2011-05-04,0
2011-05-05,0
2011-05-06,0
2011-05-07,0
2011-05-08,0
2011-05-09,0
2011-05-10,0
2011-05-11,0
2011-05-12,0
2011-05-13,0
2011-05-14,0
2011-05-15,0
2011-05-16,0
2011-05-17,0
2011-05-18,0
2011-05-19,0
2011-05-20,0
2011-05-21,0
2011-05-22,0
2011-05-23,0
2011-05-24,0
2011-05-25,0
2011-05-26,0
2011-05-27,0
2011-05-28,0
2011-05-29,0
2011-05-30,0
2011-05-31,0
2011-06-01,0
2011-06-02,0
2011-06-03,0
2011-06-04,0
2011-06-05,0
2011-06-06,0
2011-06-07,0
2011-06-08,0
2011-06-09,0
2011-06-10,0
2011-06-11,0
2011-06-12,0
2011-06-13,0
2011-06-14,0
2011-06-15,0
2011-06-16,0
2011-06-17,0
2011-06-18,0
2011-06-19,0
2011-06-20,0
2011-06-21,0
2011-06-22,0
2011-06-23,0
2011-06-24,0
2011-06-25,0
2011-06-26,0
2011-06-27,0
2011-06-28,0
2011-06-29,0
2011-06-30,0
2011-07-01,0
2011-07-02,0
2011-07-03,0
2011-07-04,0
2011-07-05,0
2011-07-06,0
2011-07-07,0
2011-07-08,0
2011-07-09,0
2011-07-10,0
2011-07-11,0
2011-07-12,0
2011-07-13,0
2011-07-14,0
2011-07-15,0
2011-07-16,0
2011-07-17,0
2011-07-18,0
2011-07-19,0
2011-07-20,0
2011-07-21,0
2011-07-22,0
2011-07-23,0
2011-07-24,0
2011-07-25,0
2011-07-26,0
2011-07-27,0
2011-07-28,0
2011-07-29,0
2011-07-30,0
2011-07-31,0
2011-08-01,0
2011-08-02,0
2011-08-03,0
2011-08-04,0
2011-08-05,0
2011-08-06,0
2011-08-07,0
2011-08-08,0
2011-08-09,0
2011-08-10,0
2011-08-11,0
2011-08-12,0
2011-08-13,0
2011-08-14,0
2011-08-15,0
2011-08-16,0
2011-08-17,0
2011-08-18,0
2011-08-19,0
2011-08-20,0
2011-08-21,0
2011-08-22,0
2011-08-23,0
2011-08-24,0
2011-08-25,0
2011-08-26,0
2011-08-27,0
2011-08-28,0
2011-08-29,0
2011-08-30,0
2011-08-31,0
2011-09-01,0
2011-09-02,0
2011-09-03,0
2011-09-04,0
2011-09-05,0
2011-09-06,0
2011-09-07,0
2011-09-08,0
2011-09-09,0
2011-09-10,0
2011-09-11,0
2011-09-12,0
2011-09-13,0
2011-09-14,0
2011-09-15,0
2011-09-16,0
2011-09-17,0
2011-09-18,0
2011-09-19,0
2011-09-20,0
2011-09-21,0
2011-09-22,0
2011-09-23,0
2011-09-24,0
2011-09-25,0
2011-09-26,0
2011-09-27,0
2011-09-28,0
2011-09-29,0
2011-09-30,0
2011-10-01,0
2011-10-02,0
2011-10-03,0
2011-10-04,0
2011-10-05,0
2011-10-06,0
2011-10-07,0
2011-10-08,0
2011-10-09,0
2011-10-10,0
2011-10-11,0
2011-10-12,0
2011-10-13,0
2011-10-14,0
2011-10-15,0
2011-10-16,0
2011-10-17,0
2011-10-18,0
2011-10-19,0
2011-10-20,0
2011-10-21,0
2011-10-22,0
2011-10-23,0
2011-10-24,0
2011-10-25,0
2011-10-26,0
2011-10-27,0
2011-10-28,0
2011-10-29,0
2011-10-30,0
2011-10-31,0
2011-11-01,0
2011-11-02,0
2011-11-03,0
2011-11-04,0
2011-11-05,0
2011-11-06,0
2011-11-07,0
2011-11-08,0
2011-11-09,0
2011-11-10,0
2011-11-11,0
2011-11-12,0
2011-11-13,0
2011-11-14,0
2011-11-15,0
2011-11-16,0
2011-11-17,0
2011-11-18,0
2011-11-19,0
2011-11-20,0
2011-11-21,0
2011-11-22,0
2011-11-23,0
2011-11-24,0
2011-11-25,0
2011-11-26,0
2011-11-27,0
2011-11-28,0
2011-11-29,0
2011-11-30,0
2011-12-01,0
2011-12-02,0
2011-12-03,0
2011-12-04,0
2011-12-05,0
2011-12-06,0
2011-12-07,0
2011-12-08,0
2011-12-09,0
2011-12-10,0
2011-12-11,0
2011-12-12,0
2011-12-13,0
2011-12-14,0
2011-12-15,0
2011-12-16,0
2011-12-17,0
2011-12-18,0
2011-12-19,0
2011-12-20,0
2011-12-21,0
2011-12-22,0
2011-12-23,0
2011-12-24,0
2011-12-25,0
2011-12-26,0
2011-12-27,0
2011-12-28,0
2011-12-29,0
2011-12-30,0
2011-12-31,0
2012-01-01,0
2012-01-02,0
2012-01-03,0
2012-01-04,0
2012-01-05,0
2012-01-06,0
2012-01-07,0
2012-01-08,0
2012-01-09,0
2012-01-10,0
2012-01-11,0
2012-01-12,0
2012-01-13,0
2012-01-14,0
2012-01-15,0
2012-01-16,0
2012-01-17,0
2012-01-18,0
2012-01-19,0
2012-01-20,0
2012-01-21,0
2012-01-22,0
2012-01-23,0
2012-01-24,0
2012-01-25,0
2012-01-26,0
2012-01-27,0
2012-01-28,0
2012-01-29,0
2012-01-30,0
2012-01-31,0
2012-02-01,0
2012-02-02,0
2012-02-03,0
2012-02-04,0
2012-02-05,0
2012-02-06,0
2012-02-07,0
2012-02-08,0
2012-02-09,0
2012-02-10,0
2012-02-11,0
2012-02-12,0
2012-02-13,0
2012-02-14,0
2012-02-15,0
2012-02-16,0
2012-02-17,0
2012-02-18,0
2012-02-19,0
2012-02-20,0
2012-02-21,0
2012-02-22,0
2012-02-23,0
2012-02-24,0
2012-02-25,0
2012-02-26,0
2012-02-27,0
2012-02-28,0
2012-02-29,0
2012-03-01,0
2012-03-02,0
2012-03-03,0
2012-03-04,0
2012-03-05,0
2012-03-06,0
2012-03-07,0
2012-03-08,0
2012-03-09,0
2012-03-10,0
2012-03-11,0
2012-03-12,0
2012-03-13,0
2012-03-14,0
2012-03-15,0
2012-03-16,0
2012-03-17,0
2012-03-18,0
2012-03-19,0
2012-03-20,0
2012-03-21,0
2012-03-22,0
2012-03-23,0
2012-03-24,0
2012-03-25,0
2012-03-26,0
2012-03-27,0
2012-03-28,0
2012-03-29,0
2012-03-30,0
2012-03-31,0
2012-04-01,0
2012-04-02,1
2012-04-03,0
2012-04-04,0
2012-04-05,0
2012-04-06,0
2012-04-07,1
2012-04-08,1
2012-04-09,0
2012-04-10,0
2012-04-11,0
2012-04-12,0
2012-04-13,0
2012-04-14,0
2012-04-15,0
2012-04-16,0
2012-04-17,0
2012-04-18,0
2012-04-19,0
2012-04-20,0
2012-04-21,0
2012-04-22,0
2012-04-23,0
2012-04-24,0
2012-04-25,5
2012-04-26,0
2012-04-27,0
2012-04-28,2
2012-04-29,0
2012-04-30,0
2012-05-01,1
2012-05-02,0
2012-05-03,2
2012-05-04,4
2012-05-05,9
2012-05-06,1
2012-05-07,0
2012-05-08,0
2012-05-09,0
2012-05-10,0
2012-05-11,5
2012-05-12,1
2012-05-13,0
2012-05-14,1
2012-05-15,0
2012-05-16,0
2012-05-17,0
2012-05-18,4
2012-05-19,5
2012-05-20,6
2012-05-21,0
2012-05-22,0
2012-05-23,0
2012-05-24,0
2012-05-25,3
2012-05-26,0
2012-05-27,1
2012-05-28,1
2012-05-29,1
2012-05-30,3
2012-05-31,0
2012-06-01,1
2012-06-02,0
2012-06-03,0
2012-06-04,3
2012-06-05,3
2012-06-06,2
2012-06-07,2
2012-06-08,0
2012-06-09,0
2012-06-10,2
2012-06-11,0
2012-06-12,14
2012-06-13,3
2012-06-14,1
2012-06-15,6
2012-06-16,2
2012-06-17,1
2012-06-18,2
2012-06-19,0
2012-06-20,5
2012-06-21,4
2012-06-22,3
2012-06-23,4
2012-06-24,5
2012-06-25,3
2012-06-26,6
2012-06-27,1
2012-06-28,2
2012-06-29,18
2012-06-30,7
2012-07-01,12
2012-07-02,24
2012-07-03,13
2012-07-04,23
2012-07-05,12
2012-07-06,35
2012-07-07,19
2012-07-08,22
2012-07-09,21
2012-07-10,30
2012-07-11,20
2012-07-12,10
2012-07-13,26
2012-07-14,17
2012-07-15,5
2012-07-16,37
2012-07-17,35
2012-07-18,13
2012-07-19,9
2012-07-20,15
2012-07-21,12
2012-07-22,9
2012-07-23,8
2012-07-24,17
2012-07-25,7
2012-07-26,15
2012-07-27,20
2012-07-28,11
2012-07-29,18
2012-07-30,6
2012-07-31,10
2012-08-01,15
2012-08-02,33
2012-08-03,16
2012-08-04,38
2012-08-05,43
2012-08-06,16
2012-08-07,11
2012-08-08,30
2012-08-09,15
2012-08-10,18
2012-08-11,14
2012-08-12,30
2012-08-13,43
2012-08-14,45
2012-08-15,71
2012-08-16,266
2012-08-17,422
2012-08-18,473
2012-08-19,235
2012-08-20,345
2012-08-21,317
2012-08-22,326
2012-08-23,236
2012-08-24,218
2012-08-25,174
2012-08-26,136
2012-08-27,113
2012-08-28,81
2012-08-29,68
2012-08-30,114
2012-08-31,81
2012-09-01,70
2012-09-02,51
2012-09-03,95
2012-09-04,88
2012-09-05,98
2012-09-06,78
2012-09-07,54
2012-09-08,67
2012-09-09,79
2012-09-10,71
2012-09-11,71
2012-09-12,102
2012-09-13,95
2012-09-14,123
2012-09-15,108
2012-09-16,104
2012-09-17,87
2012-09-18,142
2012-09-19,149
2012-09-20,156
2012-09-21,39
2012-09-22,126
2012-09-23,105
2012-09-24,106
2012-09-25,97
2012-09-26,121
2012-09-27,145
2012-09-28,156
2012-09-29,167
2012-09-30,202
2012-10-01,219
2012-10-02,45
2012-10-03,41
2012-10-04,71
2012-10-05,127
2012-10-06,110
2012-10-07,121
2012-10-08,168
2012-10-09,136
2012-10-10,175
2012-10-11,164
2012-10-12,180
2012-10-13,81
2012-10-14,138
2012-10-15,144
2012-10-16,155
2012-10-17,160
2012-10-18,138
2012-10-19,141
2012-10-20,119
2012-10-21,143
2012-10-22,134
2012-10-23,114
2012-10-24,131
2012-10-25,123
2012-10-26,147
2012-10-27,101
2012-10-28,107
2012-10-29,60
2012-10-30,66
2012-10-31,129
2012-11-01,142
2012-11-02,93
2012-11-03,101
2012-11-04,75
2012-11-05,88
2012-11-06,86
2012-11-07,84
2012-11-08,71
2012-11-09,94
2012-11-10,67
2012-11-11,74
2012-11-12,68
2012-11-13,43
2012-11-14,86
2012-11-15,72
2012-11-16,134
2012-11-17,335
2012-11-18,262
2012-11-19,241
2012-11-20,152
2012-11-21,136
2012-11-22,181
2012-11-23,183
2012-11-24,158
2012-11-25,101
2012-11-26,113
2012-11-27,110
2012-11-28,139
2012-11-29,95
2012-11-30,106
2012-12-01,111
2012-12-02,108
2012-12-03,119
2012-12-04,99
2012-12-05,90
2012-12-06,95
2012-12-07,30
2012-12-08,93
2012-12-09,66
2012-12-10,79
2012-12-11,60
2012-12-12,75
2012-12-13,76
2012-12-14,120
2012-12-15,98
2012-12-16,100
2012-12-17,86
2012-12-18,96
2012-12-19,78
2012-12-20,112
2012-12-21,34
2012-12-22,131
2012-12-23,97
2012-12-24,99
2012-12-25,72
2012-12-26,109
2012-12-27,138
2012-12-28,142
2012-12-29,130
2012-12-30,150
2012-12-31,158
2013-01-01,170
2013-01-02,141
2013-01-03,132
2013-01-04,277
2013-01-05,215
2013-01-06,206
2013-01-07,206
2013-01-08,167
2013-01-09,209
2013-01-10,237
2013-01-11,158
2013-01-12,176
2013-01-13,142
2013-01-14,168
2013-01-15,154
2013-01-16,172
2013-01-17,186
2013-01-18,172
2013-01-19,146
2013-01-20,125
2013-01-21,134
2013-01-22,100
2013-01-23,128
2013-01-24,159
2013-01-25,123
2013-01-26,90
2013-01-27,76
2013-01-28,120
2013-01-29,170
2013-01-30,133
2013-01-31,96
2013-02-01,112
2013-02-02,107
2013-02-03,144
2013-02-04,114
2013-02-05,104
2013-02-06,160
2013-02-07,132
2013-02-08,125
2013-02-09,135
2013-02-10,120
2013-02-11,152
2013-02-12,82
2013-02-13,104
2013-02-14,101
2013-02-15,107
2013-02-16,86
2013-02-17,185
2013-02-18,170
2013-02-19,204
2013-02-20,86
2013-02-21,115
2013-02-22,155
2013-02-23,120
2013-02-24,142
2013-02-25,114
2013-02-26,165
2013-02-27,185
2013-02-28,196
2013-03-01,187
2013-03-02,148
2013-03-03,163
2013-03-04,107
2013-03-05,155
2013-03-06,179
2013-03-07,123
2013-03-08,162
2013-03-09,201
2013-03-10,237
2013-03-11,257
2013-03-12,237
2013-03-13,200
2013-03-14,246
2013-03-15,194
2013-03-16,210
2013-03-17,105
2013-03-18,146
2013-03-19,128
2013-03-20,135
2013-03-21,147
2013-03-22,155
2013-03-23,181
2013-03-24,145
2013-03-25,159
2013-03-26,194
2013-03-27,188
2013-03-28,197
2013-03-29,199
2013-03-30,210
2013-03-31,159
2013-04-01,230
