date,Exchange Outflow (Top10)
2012-06-23,0.0
2012-06-24,0.0
2012-06-25,0.0
2012-06-26,4747.66948924
2012-06-27,0.0
2012-06-28,4.1
2012-06-29,0.0
2012-06-30,0.0
2012-07-01,0.0
2012-07-02,0.0
2012-07-03,0.0
2012-07-04,0.0
2012-07-05,9.1
2012-07-06,10.101
2012-07-07,1.8605
2012-07-08,11.71
2012-07-09,4.635
2012-07-10,0.0321
2012-07-11,0.001
2012-07-12,28.075
2012-07-13,0.7285
2012-07-14,0.00449999
2012-07-15,0.0
2012-07-16,0.0015
2012-07-17,0.1005
2012-07-18,0.0
2012-07-19,0.105
2012-07-20,0.0
2012-07-21,0.0
2012-07-22,0.017
2012-07-23,0.0
2012-07-24,0.0
2012-07-25,7.0
2012-07-26,0.0
2012-07-27,0.1065
2012-07-28,0.0
2012-07-29,0.0
2012-07-30,0.0405
2012-07-31,0.0
2012-08-01,0.0
2012-08-02,0.001
2012-08-03,0.16
2012-08-04,0.003
2012-08-05,0.0905
2012-08-06,0.04096237
2012-08-07,0.0
2012-08-08,0.0
2012-08-09,0.0
2012-08-10,0.0
2012-08-11,0.08
2012-08-12,0.1001
2012-08-13,0.0
2012-08-14,0.2045
2012-08-15,8.68288
2012-08-16,2.21408
2012-08-17,10.66921616
2012-08-18,10.91460918
2012-08-19,10.3211399
2012-08-20,1.26392
2012-08-21,3.76238
2012-08-22,0.2403712
2012-08-23,0.57230285
2012-08-24,0.0015
2012-08-25,1.74031285
2012-08-26,0.814
2012-08-27,2.48562341
2012-08-28,0.24812
2012-08-29,0.1065
2012-08-30,2.81439532
2012-08-31,0.01848
2012-09-01,5.94928
2012-09-02,0.5376
2012-09-03,0.13663042
2012-09-04,0.14248
2012-09-05,0.14529581
2012-09-06,2.08769029
2012-09-07,26.6360296
2012-09-08,0.51174772
2012-09-09,0.16820819
2012-09-10,0.20575
2012-09-11,0.18394961
2012-09-12,0.12449
2012-09-13,0.0017
2012-09-14,0.0073
2012-09-15,0.00423412
2012-09-16,1.85365522
2012-09-17,0.17080827
2012-09-18,38.1085908
2012-09-19,76.8046734
2012-09-20,0.00752767
2012-09-21,18.37949982
2012-09-22,73.77016133
2012-09-23,54.60870003
2012-09-24,38.81822
2012-09-25,18.09389982
2012-09-26,94.07247615
2012-09-27,36.03726248
2012-09-28,0.00205002
2012-09-29,17.893
2012-09-30,17.5505
2012-10-01,0.00258
2012-10-02,71.56296609
2012-10-03,35.17050001
2012-10-04,128.95323982
2012-10-05,108.11803987
2012-10-06,117.95446353
2012-10-07,33.57814
2012-10-08,0.00166
2012-10-09,33.90111523
2012-10-10,16.1709
2012-10-11,41.28473429
2012-10-12,31.8894
2012-10-13,16.81340838
2012-10-14,21.75099979
2012-10-15,34.8485
2012-10-16,32.49838898
2012-10-17,42.72290706
2012-10-18,31.41250001
2012-10-19,0.0069
2012-10-20,31.30200002
2012-10-21,22.33077401
2012-10-22,15.719
2012-10-23,0.11707962
2012-10-24,31.474
2012-10-25,47.99551557
2012-10-26,59.05119147
2012-10-27,18.3246
2012-10-28,16.26320246
2012-10-29,1.01558388
2012-10-30,0.2526
2012-10-31,26.34152923
2012-11-01,6.01799995
2012-11-02,18.6215
2012-11-03,47.64136181
2012-11-04,1.6333337
2012-11-05,0.0
2012-11-06,18.1245
2012-11-07,46.10820741
2012-11-08,0.0
2012-11-09,0.0
2012-11-10,0.0
2012-11-11,18.57457721
2012-11-12,0.0
2012-11-13,0.0
2012-11-14,0.0
2012-11-15,1.21650001
2012-11-16,2.06560177
2012-11-17,17.9167722
2012-11-18,14.86571998
2012-11-19,17.3180552
2012-11-20,0.28599999
2012-11-21,0.0
2012-11-22,19.25814934
2012-11-23,17.77399982
2012-11-24,0.14250001
2012-11-25,3.19900001
2012-11-26,42.09823547
2012-11-27,21.92050002
2012-11-28,82.68854218
2012-11-29,140.25313502
2012-11-30,34.02644418
2012-12-01,7.95664103
2012-12-02,0.0
2012-12-03,27.65916595
2012-12-04,0.0
2012-12-05,1029.47965945
2012-12-06,62.44890292
2012-12-07,7.40855
2012-12-08,6.53724176
2012-12-09,1543.07659096
2012-12-10,1016.40665999
2012-12-11,40.4745
2012-12-12,62.91884803
2012-12-13,4060.64379622
2012-12-14,65.07028001
2012-12-15,64.22872006
2012-12-16,36.87233273
2012-12-17,16.855
2012-12-18,2.0735
2012-12-19,18.91422793
2012-12-20,7.42122656
2012-12-21,7.42237696
2012-12-22,5.47207171
2012-12-23,7.66067187
2012-12-24,1.35468751
2012-12-25,0.06045312
2012-12-26,7.52022657
2012-12-27,9.11896563
2012-12-28,10.57218765
2012-12-29,84.22977413
2012-12-30,7.62384378
2012-12-31,8.1157438
2013-01-01,13.07550608
2013-01-02,9.54207033
2013-01-03,9.27108281
2013-01-04,20.52880813
2013-01-05,0.47990629
2013-01-06,9.33779984
2013-01-07,3.1208747
2013-01-08,7.75025393
2013-01-09,9.0735207
2013-01-10,5.67092999
2013-01-11,5.84228594
2013-01-12,0.15652304
2013-01-13,1.35217967
2013-01-14,0.01823797
2013-01-15,4.91234036
2013-01-16,0.0012
2013-01-17,7.48051273
2013-01-18,6.76262945
2013-01-19,5.88773364
2013-01-20,1.69422807
2013-01-21,2.40445419
2013-01-22,4.60975665
2013-01-23,37.69286575
2013-01-24,1.0095366
2013-01-25,3.17574251
2013-01-26,2.41612224
2013-01-27,1.74759998
2013-01-28,5.11858285
2013-01-29,5.34691409
2013-01-30,3.11817306
2013-01-31,0.0
2013-02-01,1494.24047283
2013-02-02,6.12466752
2013-02-03,5.11159727
2013-02-04,10.62592067
2013-02-05,9.58492891
2013-02-06,208.17247148
2013-02-07,5.08915417
2013-02-08,65.22426183
2013-02-09,0.05493043
2013-02-10,30.24397781
2013-02-11,100.18293931
2013-02-12,12.84502035
2013-02-13,0.53817188
2013-02-14,145.04473391
2013-02-15,2.56318052
2013-02-16,4.57646148
2013-02-17,12.35622975
2013-02-18,3.9717777
2013-02-19,3.43674326
2013-02-20,5.40180838
2013-02-21,12.9463867
2013-02-22,0.8148636
2013-02-23,14.64350749
2013-02-24,3.8292907
2013-02-25,0.46570289
2013-02-26,13.36645908
2013-02-27,16.95437501
2013-02-28,11.17478186
2013-03-01,104.12829158
2013-03-02,4.20385289
2013-03-03,6.25134245
2013-03-04,202.26402808
2013-03-05,105.25539801
2013-03-06,71.73608025
2013-03-07,10.32808514
2013-03-08,127.40268079
2013-03-09,169.20855291
2013-03-10,80.83255309
2013-03-11,14.42690429
2013-03-12,47.271157
2013-03-13,19.23409974
2013-03-14,22.13088435
2013-03-15,15.23578693
2013-03-16,13.79767581
2013-03-17,27.41503932
2013-03-18,12.41161865
2013-03-19,11.54710623
2013-03-20,44.83422642
2013-03-21,0.54370618
2013-03-22,1.38013424
2013-03-23,90.88798908
2013-03-24,29.81878466
2013-03-25,36.60809555
2013-03-26,15.25100614
2013-03-27,45.89971875
2013-03-28,65.53852768
2013-03-29,48.59912223
2013-03-30,31.23625335
2013-03-31,5.17533555
2013-04-01,87.59361296
2013-04-02,31.64468772
2013-04-03,82.49468116
2013-04-04,42.95872966
2013-04-05,26.90825045
2013-04-06,44.87646504
2013-04-07,60.33256142
2013-04-08,136.62919476
2013-04-09,118.58189073
2013-04-10,93.01761187
2013-04-11,132.15692502
2013-04-12,114.83275744
2013-04-13,16.2548966
2013-04-14,8.22374597
2013-04-15,66.2866135
2013-04-16,83.0067233
2013-04-17,83.71538701
2013-04-18,37.4090556
2013-04-19,68.21800357
2013-04-20,64.78607909
2013-04-21,29.82355226
2013-04-22,45.50463451
2013-04-23,90.34642144
2013-04-24,36.27531955
2013-04-25,5.84533456
2013-04-26,22.54157477
2013-04-27,11.56798742
2013-04-28,46.69715132
2013-04-29,35.03601655
2013-04-30,26.59924082
2013-05-01,85.47823626
2013-05-02,26.33393295
2013-05-03,36.07058847
2013-05-04,47.03368681
2013-05-05,16.11204855
2013-05-06,27.96657418
2013-05-07,21.31201379
2013-05-08,38.43747439
2013-05-09,127.04480425
2013-05-10,28.64133844
2013-05-11,20.0299691
2013-05-12,35.04625099
2013-05-13,32.94131083
2013-05-14,29.20463517
2013-05-15,283.903837
2013-05-16,442.39418159
2013-05-17,198.73312693
2013-05-18,45.9243355
2013-05-19,35.92570352
2013-05-20,67.54804544
2013-05-21,70.17584432
2013-05-22,81.35963537
2013-05-23,51.99033856
2013-05-24,135.06043619
2013-05-25,27.7741598
2013-05-26,15.30485525
2013-05-27,18.12970632
2013-05-28,107.09707613
2013-05-29,66.82058645
2013-05-30,68.73523039
2013-05-31,15.23850014
2013-06-01,31.90143423
2013-06-02,26.51363269
2013-06-03,48.69916816
2013-06-04,98.48699653
2013-06-05,32.64249416
2013-06-06,75.28932917
2013-06-07,22.76641229
2013-06-08,25.46674943
2013-06-09,38.67500659
2013-06-10,67.82625948
2013-06-11,37.26154737
2013-06-12,80.42673374
2013-06-13,1703.64098629
2013-06-14,197.75623403
2013-06-15,733.44313131
2013-06-16,20.59306893
2013-06-17,132.39049271
2013-06-18,181.26141783
2013-06-19,44.57101233
2013-06-20,198.54302562
2013-06-21,20189.58117856
2013-06-22,80.03828437
2013-06-23,26.54681533
2013-06-24,333.53752648
2013-06-25,139.65625408
2013-06-26,41.68491302
2013-06-27,18.88979563
2013-06-28,38.17714959
2013-06-29,32.42380554
2013-06-30,32.39645181
2013-07-01,92.58459751
2013-07-02,72.12825481
2013-07-03,175.90291348
2013-07-04,66.09797578
2013-07-05,151.50689417
2013-07-06,27.13440259
2013-07-07,400.4573447
2013-07-08,36.46640354
2013-07-09,703.71972031
2013-07-10,4360.1544841
2013-07-11,880.82064878
2013-07-12,1398.60858952
2013-07-13,908.00792331
2013-07-14,570.48111961
2013-07-15,95.95922516
2013-07-16,127.78944634
2013-07-17,37.12676921
2013-07-18,64.24841388
2013-07-19,4448.93899423
2013-07-20,383.65555662
2013-07-21,1613.31867108
2013-07-22,78.55635488
2013-07-23,561.88510017
2013-07-24,67.37059466
2013-07-25,162.73551895
2013-07-26,197.20725104
2013-07-27,81.16517569
2013-07-28,99.4249432
2013-07-29,5703.46660052
2013-07-30,61.67598977
2013-07-31,154.08132639
2013-08-01,126.60730224
2013-08-02,78.23433281
2013-08-03,126.63351253
2013-08-04,59.67754465
2013-08-05,79.32677142
2013-08-06,124.74693104
2013-08-07,63.76570689
2013-08-08,78.46265807
2013-08-09,83.66030592
2013-08-10,132.32811328
2013-08-11,26.95318157
2013-08-12,69.95558281
2013-08-13,97.70466134
2013-08-14,75.39030292
2013-08-15,62.07510635
2013-08-16,65.03975958
2013-08-17,27539.22832367
2013-08-18,49.27417114
2013-08-19,1364.84469231
2013-08-20,2263.24612515
2013-08-21,128.97537231
2013-08-22,4144.24775016
2013-08-23,7120.65138833
2013-08-24,177.43617775
2013-08-25,63.53775935
2013-08-26,168.60157698
2013-08-27,1653.70190105
2013-08-28,1262.72095109
2013-08-29,131.24959585
2013-08-30,308.84448009
2013-08-31,77.41248727
2013-09-01,57.41551842
2013-09-02,255.34417589
2013-09-03,79.76365135
2013-09-04,88.73787828
2013-09-05,319.48015211
2013-09-06,242.69163677
2013-09-07,150.08963512
2013-09-08,60.60004489
2013-09-09,1052.86354061
2013-09-10,128.33526224
2013-09-11,188.94606552
2013-09-12,1120.17082176
2013-09-13,4128.28563743
2013-09-14,2174.56483213
2013-09-15,94.00749397
2013-09-16,153.12280788
2013-09-17,186.85049448
2013-09-18,179.5940892
2013-09-19,1906.49641089
2013-09-20,95.52823828
2013-09-21,107.94156316
2013-09-22,103.75191705
2013-09-23,191.60256202
2013-09-24,99.91583426
2013-09-25,65.96513321
2013-09-26,181.47559126
2013-09-27,61.61264505
2013-09-28,138.19995596
2013-09-29,193.61459595
2013-09-30,272.85917654
2013-10-01,308.85258867
2013-10-02,206.23674901
2013-10-03,2173.02132905
2013-10-04,30.66720396
2013-10-05,1143.75223238
2013-10-06,181.38239839
2013-10-07,54.83560012
2013-10-08,244.25550383
2013-10-09,1312.95546613
2013-10-10,394.09902272
2013-10-11,123.47907714
2013-10-12,135.80720013
2013-10-13,171.6851838
2013-10-14,218.5280828
2013-10-15,121.61760839
2013-10-16,221.25945341
2013-10-17,205.00459319
2013-10-18,97.18678573
2013-10-19,176.77862139
2013-10-20,193.52446923
2013-10-21,256.66266371
2013-10-22,4853.5194343
2013-10-23,1184.84959431
2013-10-24,761.55625147
2013-10-25,554.47907244
2013-10-26,167.83946843
2013-10-27,84.90001185
2013-10-28,646.20973667
2013-10-29,225.29428912
2013-10-30,161.0823253
2013-10-31,1208.9018961
2013-11-01,225.92577881
2013-11-02,146.1359873
2013-11-03,141.56521952
2013-11-04,1160.71644892
2013-11-05,2540.63238778
2013-11-06,400.95311166
2013-11-07,2392.79802511
2013-11-08,3212.96911856
2013-11-09,1211.46547704
2013-11-10,346.64840008
2013-11-11,922.41383222
2013-11-12,4942.42301834
2013-11-13,975.69672969
2013-11-14,5555.73924749
2013-11-15,612.93810905
2013-11-16,524.23930548
2013-11-17,362.78060318
2013-11-18,1488.60504359
2013-11-19,1904.7605997
2013-11-20,1409.31853433
2013-11-21,1275.04201636
2013-11-22,785.83619712
2013-11-23,548.76574869
2013-11-24,704.63787209
2013-11-25,620.30534026
2013-11-26,825.99279961
2013-11-27,4341.96791389
2013-11-28,2018.73803003
2013-11-29,50393.1006914
2013-11-30,6057.59368371
2013-12-01,819.15372649
2013-12-02,825.03851818
2013-12-03,1206.36318637
2013-12-04,935.22160329
2013-12-05,1368.54389966
2013-12-06,1032.74736483
2013-12-07,1118.73663545
2013-12-08,262.04928249
2013-12-09,2692.24430447
2013-12-10,562.02960191
2013-12-11,810.51891556
2013-12-12,536.70778438
2013-12-13,691.80649393
2013-12-14,223.73836142
2013-12-15,2843.93504134
2013-12-16,923.27927349
2013-12-17,1114.9434935
2013-12-18,1462.72184599
2013-12-19,1816.17661397
2013-12-20,1324.0868162
2013-12-21,406.40896919
2013-12-22,521.9679773
2013-12-23,506.69177563
2013-12-24,332.71316737
2013-12-25,812.61199598
2013-12-26,491.04388335
2013-12-27,1288.00089805
2013-12-28,943.47129808
2013-12-29,673.85941455
2013-12-30,529.27251487
2013-12-31,1054.37623583
2014-01-01,429.26425081
2014-01-02,391.82330143
2014-01-03,5726.79578334
2014-01-04,523.13243238
2014-01-05,729.60642112
2014-01-06,711.18233451
2014-01-07,481.16737793
2014-01-08,870.36172144
2014-01-09,570.52898037
2014-01-10,542.73802159
2014-01-11,434.91300495
2014-01-12,302.49937995
2014-01-13,9604.0470006
2014-01-14,509.04535285
2014-01-15,281.4821428
2014-01-16,521.35424559
2014-01-17,951.97230325
2014-01-18,328.56345559
2014-01-19,557.38548957
2014-01-20,1434.4115167
2014-01-21,775.12782409
2014-01-22,546.74648025
2014-01-23,620.3122452
2014-01-24,623.34647965
2014-01-25,955.06720097
2014-01-26,798.05306123
2014-01-27,682.62900666
2014-01-28,567.30630886
2014-01-29,423.67509622
2014-01-30,471.82865602
2014-01-31,458.2277032
2014-02-01,369.56099263
2014-02-02,412.83655806
2014-02-03,481.00231329
2014-02-04,1015.00978797
2014-02-05,638.67648329
2014-02-06,870.69655687
2014-02-07,789.27061466
2014-02-08,699.22100955
2014-02-09,914.58752288
2014-02-10,1195.63033244
2014-02-11,1575.08364765
2014-02-12,560.73694278
2014-02-13,738.51060586
2014-02-14,1118.38021978
2014-02-15,652.55701605
2014-02-16,996.36592281
2014-02-17,727.516548
2014-02-18,1536.78463867
2014-02-19,1240.44115271
2014-02-20,987.43391611
2014-02-21,1060.49652849
2014-02-22,1188.9699994
2014-02-23,1052.4556837
2014-02-24,865.97515622
2014-02-25,1835.97603062
2014-02-26,1431.52930514
2014-02-27,3584.20495314
2014-02-28,1009.70894984
2014-03-01,1030.47615659
2014-03-02,2635.9937157
2014-03-03,2934.47381767
2014-03-04,3213.93071779
2014-03-05,1671.34020917
2014-03-06,1274.50240605
2014-03-07,1055.04858243
2014-03-08,718.94414956
2014-03-09,980.65281226
2014-03-10,3088.32006292
2014-03-11,634.86455613
2014-03-12,4958.65235688
2014-03-13,699.65957557
2014-03-14,811.50555087
2014-03-15,741.05694515
2014-03-16,659.57893609
2014-03-17,3614.29211124
2014-03-18,3290.07366401
2014-03-19,3174.65082417
2014-03-20,1150.13008889
2014-03-21,726.82031194
2014-03-22,2776.73185428
2014-03-23,2758.30184175
2014-03-24,907.91554153
2014-03-25,3837.77266937
2014-03-26,5791.1591226
2014-03-27,3447.2990209
2014-03-28,9905.86714945
2014-03-29,600.45144871
2014-03-30,6876.11070662
2014-03-31,5024.64723679
2014-04-01,1307.73383638
2014-04-02,1602.97934901
2014-04-03,2823.74167525
2014-04-04,3662.26408072
2014-04-05,8916.32192289
2014-04-06,2805.91096496
2014-04-07,2963.8116388
2014-04-08,796.69480203
2014-04-09,1046.79770685
2014-04-10,2711.27368295
2014-04-11,2279.51926944
2014-04-12,672.43838841
2014-04-13,1125.42816461
2014-04-14,3010.35405092
2014-04-15,2051.46554055
2014-04-16,1426.34123463
2014-04-17,10671.52028358
2014-04-18,4234.94444452
2014-04-19,1187.91375105
2014-04-20,2687.97374968
2014-04-21,3457.51634471
2014-04-22,7293.31674801
2014-04-23,1292.40653668
2014-04-24,1676.56537075
2014-04-25,1719.54344589
2014-04-26,1697.17111363
2014-04-27,1133.81506715
2014-04-28,2608.50642813
2014-04-29,8210.22154076
2014-04-30,1100.07448026
2014-05-01,3177.68232795
2014-05-02,9964.68068648
2014-05-03,1004.17956483
2014-05-04,2989.82347353
2014-05-05,1131.14418463
2014-05-06,1726.78175566
2014-05-07,6355.22432665
2014-05-08,1300.17108026
2014-05-09,1306.36820337
2014-05-10,1149.2939879
2014-05-11,2883.81625563
2014-05-12,1801.92234196
2014-05-13,1352.93223626
2014-05-14,3442.18587329
2014-05-15,2697.34637213
2014-05-16,3586.27154501
2014-05-17,993.64106716
2014-05-18,861.80340347
2014-05-19,3663.83916074
2014-05-20,1868.76483051
2014-05-21,1445.22679291
2014-05-22,3979.63781056
2014-05-23,4716.03666594
2014-05-24,3427.36409647
2014-05-25,1893.26950932
2014-05-26,2843.08923973
2014-05-27,5002.15726306
2014-05-28,2267.85651943
2014-05-29,2207.23428865
2014-05-30,2330.82380517
2014-05-31,9235.47339569
2014-06-01,1601.45555741
2014-06-02,4235.31087195
2014-06-03,3001.24240417
2014-06-04,4611.61670035
2014-06-05,5592.29683402
2014-06-06,1659.38176196
2014-06-07,3491.08050373
2014-06-08,1752.01686692
2014-06-09,3782.75345851
2014-06-10,2627.25794671
2014-06-11,1929.0849711
2014-06-12,2644.85702941
2014-06-13,3374.26940672
2014-06-14,4786.39545512
2014-06-15,1736.06219172
2014-06-16,1788.6942584
2014-06-17,3558.77313106
2014-06-18,2990.33408834
2014-06-19,2204.72877829
2014-06-20,2745.00619919
2014-06-21,2100.87786429
2014-06-22,1752.29994254
2014-06-23,4030.78781269
2014-06-24,2521.23421347
2014-06-25,2764.4763374
2014-06-26,3378.39653259
2014-06-27,1621.25604353
2014-06-28,1418.55110729
2014-06-29,2091.67225704
2014-06-30,2588.87688463
2014-07-01,4459.80606353
2014-07-02,2824.5232247
2014-07-03,3706.79956612
2014-07-04,2899.88233465
2014-07-05,1043.25060581
2014-07-06,1101.539235
2014-07-07,3163.89322131
2014-07-08,1995.79493152
2014-07-09,1541.73246671
2014-07-10,3029.83490914
2014-07-11,1677.02042377
2014-07-12,3211.97153647
2014-07-13,2395.43812271
2014-07-14,3102.56287601
2014-07-15,2712.88607842
2014-07-16,2675.38955968
2014-07-17,2871.02633489
2014-07-18,3518.71393753
2014-07-19,2894.87544918
2014-07-20,1729.40265294
2014-07-21,1383.07248325
2014-07-22,3816.40318097
2014-07-23,4770.1662406
2014-07-24,2871.21614206
2014-07-25,2380.0399623
2014-07-26,1827.95696326
2014-07-27,969.46652332
2014-07-28,4081.22981289
2014-07-29,1836.29101338
2014-07-30,3171.78522891
2014-07-31,1736.44306273
2014-08-01,2066.09437053
2014-08-02,2557.14258554
2014-08-03,1501.35066291
2014-08-04,1777.16121482
2014-08-05,2567.48676481
2014-08-06,3484.81054741
2014-08-07,2430.60079435
2014-08-08,1264.6105128
2014-08-09,953.220074
2014-08-10,1116.23811648
2014-08-11,1527.26517531
2014-08-12,3371.5886748
2014-08-13,5429.47191322
2014-08-14,8168.19759172
2014-08-15,5047.41480559
2014-08-16,3054.63657368
2014-08-17,3290.88294846
2014-08-18,8117.05379422
2014-08-19,5583.4188503
2014-08-20,4864.81441775
2014-08-21,2559.40711273
2014-08-22,5683.72609068
2014-08-23,1077.46201166
2014-08-24,2027.83676443
2014-08-25,1879.70763352
2014-08-26,3184.93654567
2014-08-27,1869.48322308
2014-08-28,4678.46383007
2014-08-29,3956.71864888
2014-08-30,1496.2137741
2014-08-31,3464.68634603
2014-09-01,3452.38891962
2014-09-02,4480.44645623
2014-09-03,2041.51411659
2014-09-04,4536.95000232
2014-09-05,1903.28420397
2014-09-06,1075.73653658
2014-09-07,1063.43020561
2014-09-08,1734.44797949
2014-09-09,4946.85448626
2014-09-10,6280.32350037
2014-09-11,3545.43380994
2014-09-12,3372.15098816
2014-09-13,2226.74321888
2014-09-14,1869.60289466
2014-09-15,3291.55672666
2014-09-16,2685.8157782
2014-09-17,3188.42677357
2014-09-18,5642.58951639
2014-09-19,9842.11681744
2014-09-20,3447.00642014
2014-09-21,3412.80124211
2014-09-22,2893.64803252
2014-09-23,4814.47188415
2014-09-24,5510.23977061
2014-09-25,5401.55306819
2014-09-26,3965.3452581
2014-09-27,2997.27137322
2014-09-28,6195.4517043
2014-09-29,5253.07930659
2014-09-30,4977.84094828
2014-10-01,4611.97846808
2014-10-02,2677.99487032
2014-10-03,12364.30480493
2014-10-04,9914.46719805
2014-10-05,12179.51320596
2014-10-06,12834.82637329
2014-10-07,7512.34325454
2014-10-08,5944.23915221
2014-10-09,10465.02806114
2014-10-10,11586.82272405
2014-10-11,4793.15379727
2014-10-12,1546.93835079
2014-10-13,4042.42885049
2014-10-14,5471.1283497
2014-10-15,5392.83185895
2014-10-16,2494.74465295
2014-10-17,3027.97809836
2014-10-18,2960.50887603
2014-10-19,3950.09658649
2014-10-20,2256.84274676
2014-10-21,4155.47968913
2014-10-22,3309.03021889
2014-10-23,8035.22158834
2014-10-24,4952.35865789
2014-10-25,3970.67834962
2014-10-26,1838.45379149
2014-10-27,5433.55237322
2014-10-28,3631.25842703
2014-10-29,4969.64131898
2014-10-30,3183.4119114
2014-10-31,4747.25343127
2014-11-01,2753.35593576
2014-11-02,3871.78917795
2014-11-03,3907.16058913
2014-11-04,18372.69299918
2014-11-05,6205.22319473
2014-11-06,5783.94179175
2014-11-07,3485.3076826
2014-11-08,2170.25573409
2014-11-09,1719.20646867
2014-11-10,5440.82326831
2014-11-11,2076.72841583
2014-11-12,7464.35755206
2014-11-13,14828.19939801
2014-11-14,5002.1428253
2014-11-15,2753.55080144
2014-11-16,1328.40768767
2014-11-17,24157.59309229
2014-11-18,4273.32051462
2014-11-19,3881.48138715
2014-11-20,4638.3570165
2014-11-21,6172.67322294
2014-11-22,2715.58051154
2014-11-23,2328.64528038
2014-11-24,3431.18824554
2014-11-25,3852.35953206
2014-11-26,2789.48401928
2014-11-27,3572.80937651
2014-11-28,2402.09950229
2014-11-29,2576.58705923
2014-11-30,1394.32073039
2014-12-01,3145.58561332
2014-12-02,3505.11306541
2014-12-03,2719.24540585
2014-12-04,3849.10490608
2014-12-05,3741.72006139
2014-12-06,3066.47220802
2014-12-07,1128.97908882
2014-12-08,13302.08898637
2014-12-09,5803.27527461
2014-12-10,4905.03963051
2014-12-11,7246.22503846
2014-12-12,6536.3055842
2014-12-13,2003.12413489
2014-12-14,2938.39115813
2014-12-15,4705.58355188
2014-12-16,7930.11719951
2014-12-17,9402.47938365
2014-12-18,10667.29763827
2014-12-19,6433.65534494
2014-12-20,3600.11322014
2014-12-21,3299.48644123
2014-12-22,6904.73217957
2014-12-23,13699.46772201
2014-12-24,2164.34150491
2014-12-25,3654.2747703
2014-12-26,4254.13969395
2014-12-27,3019.71458821
2014-12-28,2600.19584589
2014-12-29,13624.96629743
2014-12-30,3742.5756493
2014-12-31,7191.15025197
2015-01-01,1330.05043488
2015-01-02,2392.23329334
2015-01-03,5339.17999425
2015-01-04,4424.2734554
2015-01-05,5315.37690014
2015-01-06,8868.34403843
2015-01-07,5830.02000746
2015-01-08,5358.76054948
2015-01-09,57982.30802948
2015-01-10,55912.528779
2015-01-11,35581.24323333
2015-01-12,30929.77700614
2015-01-13,32592.23871144
2015-01-14,76518.98655117
2015-01-15,47083.25100217
2015-01-16,33627.38804606
2015-01-17,17816.56537401
2015-01-18,12573.67175296
2015-01-19,13920.93965607
2015-01-20,16210.01029029
2015-01-21,35553.30501802
2015-01-22,23584.89676447
2015-01-23,27538.09934922
2015-01-24,23217.27816334
2015-01-25,16239.44157415
2015-01-26,38553.84522714
2015-01-27,22597.6583447
2015-01-28,30502.43582123
2015-01-29,16445.67078156
2015-01-30,13535.35086144
2015-01-31,23345.61148468
2015-02-01,17764.68458857
2015-02-02,12480.65837642
2015-02-03,18508.8186225
2015-02-04,13195.36734631
2015-02-05,17658.57470889
2015-02-06,12128.03756782
2015-02-07,11061.66822844
2015-02-08,11291.45040746
2015-02-09,22413.98988749
2015-02-10,17762.43192016
2015-02-11,18765.91723619
2015-02-12,9140.34716158
2015-02-13,10112.06953849
2015-02-14,9299.4102192
2015-02-15,13555.01336024
2015-02-16,13524.99821354
2015-02-17,10582.54591334
2015-02-18,25942.8731684
2015-02-19,8869.79741519
2015-02-20,8151.97167827
2015-02-21,8058.97461208
2015-02-22,3415.94599087
2015-02-23,33601.73435009
2015-02-24,8132.76988318
2015-02-25,18351.66981591
2015-02-26,7851.16982981
2015-02-27,14921.76698656
2015-02-28,5709.61032185
2015-03-01,5175.62896902
2015-03-02,14244.6231601
2015-03-03,9333.96815074
2015-03-04,11321.73065902
2015-03-05,26770.32742397
2015-03-06,8321.51582055
2015-03-07,13460.46844157
2015-03-08,3987.79591693
2015-03-09,11468.63603224
2015-03-10,17674.05572381
2015-03-11,15272.24706449
2015-03-12,33258.63203315
2015-03-13,17049.82426994
2015-03-14,9760.95891197
2015-03-15,3118.13610038
2015-03-16,11887.52196736
2015-03-17,28395.82342514
2015-03-18,19549.10437029
2015-03-19,14379.63972271
2015-03-20,10746.03816975
2015-03-21,11774.68232901
2015-03-22,8172.01592956
2015-03-23,9611.16522014
2015-03-24,17836.96297568
2015-03-25,15054.38125696
2015-03-26,12625.16595444
2015-03-27,9815.58679289
2015-03-28,8154.05779892
2015-03-29,6614.45874271
2015-03-30,18804.58393948
2015-03-31,16482.30382331
2015-04-01,17055.68670085
2015-04-02,13099.80768856
2015-04-03,11357.34251637
2015-04-04,6834.44267248
2015-04-05,4776.86445303
2015-04-06,9578.30966032
2015-04-07,10474.08822202
2015-04-08,12041.16805458
2015-04-09,27539.05785891
2015-04-10,11157.95939978
2015-04-11,9868.96214785
2015-04-12,7204.11374894
2015-04-13,24389.49733098
2015-04-14,26522.15437789
2015-04-15,22660.96410271
2015-04-16,19697.79099955
2015-04-17,16017.22626466
2015-04-18,16972.01590869
2015-04-19,5028.26721677
2015-04-20,18291.7126772
2015-04-21,18641.09538759
2015-04-22,10025.03125716
2015-04-23,11908.41213995
2015-04-24,12676.11598142
2015-04-25,8416.18084145
2015-04-26,12342.9416522
2015-04-27,12799.19141454
2015-04-28,14084.09087516
2015-04-29,20313.2802701
2015-04-30,13303.89831382
2015-05-01,7358.83294123
2015-05-02,5904.6919845
2015-05-03,4791.93308854
2015-05-04,22912.46956588
2015-05-05,9766.21695183
2015-05-06,19286.91013002
2015-05-07,11485.573328
2015-05-08,9169.38480445
