date,timestamp_utc,Exchange Outflow (Mean)
2016-12-19,2016-12-19T00:00:00Z,57.90744758
2016-12-20,2016-12-20T00:00:00Z,49.90976954
2016-12-21,2016-12-21T00:00:00Z,116.51816594
2016-12-22,2016-12-22T00:00:00Z,117.26143676
2016-12-23,2016-12-23T00:00:00Z,346.62192587
2016-12-24,2016-12-24T00:00:00Z,44.12793791
2016-12-25,2016-12-25T00:00:00Z,93.38098649
2016-12-26,2016-12-26T00:00:00Z,61.01651228
2016-12-27,2016-12-27T00:00:00Z,91.62302871
2016-12-28,2016-12-28T00:00:00Z,134.67386059
2016-12-29,2016-12-29T00:00:00Z,162.25637425
2016-12-30,2016-12-30T00:00:00Z,162.97341564
2016-12-31,2016-12-31T00:00:00Z,81.08352015
2017-01-01,2017-01-01T00:00:00Z,132.08351546
2017-01-02,2017-01-02T00:00:00Z,78.82317846
2017-01-03,2017-01-03T00:00:00Z,127.93652086
2017-01-04,2017-01-04T00:00:00Z,163.49300981
2017-01-05,2017-01-05T00:00:00Z,157.24651853
2017-01-06,2017-01-06T00:00:00Z,181.49470791
2017-01-07,2017-01-07T00:00:00Z,131.75665527
2017-01-08,2017-01-08T00:00:00Z,71.44248903
2017-01-09,2017-01-09T00:00:00Z,173.93578693
2017-01-10,2017-01-10T00:00:00Z,68.03626748
2017-01-11,2017-01-11T00:00:00Z,80.30963697
2017-01-12,2017-01-12T00:00:00Z,103.50107819
2017-01-13,2017-01-13T00:00:00Z,85.70089973
2017-01-14,2017-01-14T00:00:00Z,60.19818869
2017-01-15,2017-01-15T00:00:00Z,26.00821458
2017-01-16,2017-01-16T00:00:00Z,35.35163515
2017-01-17,2017-01-17T00:00:00Z,89.76242141
2017-01-18,2017-01-18T00:00:00Z,57.26570127
2017-01-19,2017-01-19T00:00:00Z,51.05935094
2017-01-20,2017-01-20T00:00:00Z,258.42647388
2017-01-21,2017-01-21T00:00:00Z,54.35386219
2017-01-22,2017-01-22T00:00:00Z,63.32034137
2017-01-23,2017-01-23T00:00:00Z,50.55481799
2017-01-24,2017-01-24T00:00:00Z,53.39749887
2017-01-25,2017-01-25T00:00:00Z,67.03738595
2017-01-26,2017-01-26T00:00:00Z,67.51447934
2017-01-27,2017-01-27T00:00:00Z,61.8585277
2017-01-28,2017-01-28T00:00:00Z,43.09170516
2017-01-29,2017-01-29T00:00:00Z,41.99093847
2017-01-30,2017-01-30T00:00:00Z,49.02524596
2017-01-31,2017-01-31T00:00:00Z,109.26804997
2017-02-01,2017-02-01T00:00:00Z,98.20320323
2017-02-02,2017-02-02T00:00:00Z,116.05629631
2017-02-03,2017-02-03T00:00:00Z,143.91009713
2017-02-04,2017-02-04T00:00:00Z,108.91944142
2017-02-05,2017-02-05T00:00:00Z,26.70859561
2017-02-06,2017-02-06T00:00:00Z,92.81798151
2017-02-07,2017-02-07T00:00:00Z,78.67162976
2017-02-08,2017-02-08T00:00:00Z,61.21921261
2017-02-09,2017-02-09T00:00:00Z,83.38765675
2017-02-10,2017-02-10T00:00:00Z,140.36358139
2017-02-11,2017-02-11T00:00:00Z,60.89959198
2017-02-12,2017-02-12T00:00:00Z,43.01161178
2017-02-13,2017-02-13T00:00:00Z,51.33413872
2017-02-14,2017-02-14T00:00:00Z,161.23158593
2017-02-15,2017-02-15T00:00:00Z,96.37644482
2017-02-16,2017-02-16T00:00:00Z,107.80825798
2017-02-17,2017-02-17T00:00:00Z,69.22251168
2017-02-18,2017-02-18T00:00:00Z,37.42772724
2017-02-19,2017-02-19T00:00:00Z,48.06797156
2017-02-20,2017-02-20T00:00:00Z,83.87090771
2017-02-21,2017-02-21T00:00:00Z,85.43849515
2017-02-22,2017-02-22T00:00:00Z,62.04798505
2017-02-23,2017-02-23T00:00:00Z,54.46591399
2017-02-24,2017-02-24T00:00:00Z,90.3339689
2017-02-25,2017-02-25T00:00:00Z,74.74513642
2017-02-26,2017-02-26T00:00:00Z,70.86191106
2017-02-27,2017-02-27T00:00:00Z,244.91524753
2017-02-28,2017-02-28T00:00:00Z,142.39749942
2017-03-01,2017-03-01T00:00:00Z,128.96266795
2017-03-02,2017-03-02T00:00:00Z,227.87946135
2017-03-03,2017-03-03T00:00:00Z,162.05319207
2017-03-04,2017-03-04T00:00:00Z,66.7030253
2017-03-05,2017-03-05T00:00:00Z,52.07938306
2017-03-06,2017-03-06T00:00:00Z,120.96563728
2017-03-07,2017-03-07T00:00:00Z,123.68820853
2017-03-08,2017-03-08T00:00:00Z,124.02387734
2017-03-09,2017-03-09T00:00:00Z,88.48339382
2017-03-10,2017-03-10T00:00:00Z,119.85487955
2017-03-11,2017-03-11T00:00:00Z,129.94792243
2017-03-12,2017-03-12T00:00:00Z,92.92146962
2017-03-13,2017-03-13T00:00:00Z,167.40914176
2017-03-14,2017-03-14T00:00:00Z,121.76717233
2017-03-15,2017-03-15T00:00:00Z,75.41937326
2017-03-16,2017-03-16T00:00:00Z,124.82262307
2017-03-17,2017-03-17T00:00:00Z,127.24579582
2017-03-18,2017-03-18T00:00:00Z,103.71277033
2017-03-19,2017-03-19T00:00:00Z,50.46090825
2017-03-20,2017-03-20T00:00:00Z,72.19784837
2017-03-21,2017-03-21T00:00:00Z,64.72217505
2017-03-22,2017-03-22T00:00:00Z,58.76137525
2017-03-23,2017-03-23T00:00:00Z,56.42960436
2017-03-24,2017-03-24T00:00:00Z,69.06809596
2017-03-25,2017-03-25T00:00:00Z,63.51916239
2017-03-26,2017-03-26T00:00:00Z,56.01902388
2017-03-27,2017-03-27T00:00:00Z,45.02070802
2017-03-28,2017-03-28T00:00:00Z,61.62400728
2017-03-29,2017-03-29T00:00:00Z,72.3793195
2017-03-30,2017-03-30T00:00:00Z,77.00810287
2017-03-31,2017-03-31T00:00:00Z,114.30847448
2017-04-01,2017-04-01T00:00:00Z,44.6656899
2017-04-02,2017-04-02T00:00:00Z,75.24164849
2017-04-03,2017-04-03T00:00:00Z,104.73960531
2017-04-04,2017-04-04T00:00:00Z,67.46866786
2017-04-05,2017-04-05T00:00:00Z,63.61497908
2017-04-06,2017-04-06T00:00:00Z,90.858837
2017-04-07,2017-04-07T00:00:00Z,65.96500634
2017-04-08,2017-04-08T00:00:00Z,55.37485113
2017-04-09,2017-04-09T00:00:00Z,39.03837355
2017-04-10,2017-04-10T00:00:00Z,80.80218247
2017-04-11,2017-04-11T00:00:00Z,39.05175695
2017-04-12,2017-04-12T00:00:00Z,35.1134086
2017-04-13,2017-04-13T00:00:00Z,57.05651182
2017-04-14,2017-04-14T00:00:00Z,68.41555934
2017-04-15,2017-04-15T00:00:00Z,56.71034257
2017-04-16,2017-04-16T00:00:00Z,30.20242066
2017-04-17,2017-04-17T00:00:00Z,48.30920711
2017-04-18,2017-04-18T00:00:00Z,67.98106899
2017-04-19,2017-04-19T00:00:00Z,60.37964358
2017-04-20,2017-04-20T00:00:00Z,61.92702566
2017-04-21,2017-04-21T00:00:00Z,30.99154034
2017-04-22,2017-04-22T00:00:00Z,56.39416381
2017-04-23,2017-04-23T00:00:00Z,25.56155715
2017-04-24,2017-04-24T00:00:00Z,36.57539883
2017-04-25,2017-04-25T00:00:00Z,27.83321406
2017-04-26,2017-04-26T00:00:00Z,68.14226874
2017-04-27,2017-04-27T00:00:00Z,42.53611973
2017-04-28,2017-04-28T00:00:00Z,58.5802445
2017-04-29,2017-04-29T00:00:00Z,49.17898948
2017-04-30,2017-04-30T00:00:00Z,39.15846295
2017-05-01,2017-05-01T00:00:00Z,132.58974935
2017-05-02,2017-05-02T00:00:00Z,44.0523822
2017-05-03,2017-05-03T00:00:00Z,46.63970313
2017-05-04,2017-05-04T00:00:00Z,75.52533277
2017-05-05,2017-05-05T00:00:00Z,106.91710872
2017-05-06,2017-05-06T00:00:00Z,43.63987021
2017-05-07,2017-05-07T00:00:00Z,24.7772093
2017-05-08,2017-05-08T00:00:00Z,35.32636646
2017-05-09,2017-05-09T00:00:00Z,53.00829931
2017-05-10,2017-05-10T00:00:00Z,37.20202228
2017-05-11,2017-05-11T00:00:00Z,35.53225511
2017-05-12,2017-05-12T00:00:00Z,38.65127047
2017-05-13,2017-05-13T00:00:00Z,18.46709553
2017-05-14,2017-05-14T00:00:00Z,36.40081633
2017-05-15,2017-05-15T00:00:00Z,50.1159311
2017-05-16,2017-05-16T00:00:00Z,35.9851775
2017-05-17,2017-05-17T00:00:00Z,36.33397278
2017-05-18,2017-05-18T00:00:00Z,25.68297385
2017-05-19,2017-05-19T00:00:00Z,40.24007452
2017-05-20,2017-05-20T00:00:00Z,23.01624525
2017-05-21,2017-05-21T00:00:00Z,50.22853633
2017-05-22,2017-05-22T00:00:00Z,46.41994396
2017-05-23,2017-05-23T00:00:00Z,19.11591475
2017-05-24,2017-05-24T00:00:00Z,25.0747277
2017-05-25,2017-05-25T00:00:00Z,31.04864378
2017-05-26,2017-05-26T00:00:00Z,52.5747387
2017-05-27,2017-05-27T00:00:00Z,38.54081083
2017-05-28,2017-05-28T00:00:00Z,22.13940406
2017-05-29,2017-05-29T00:00:00Z,18.66246453
2017-05-30,2017-05-30T00:00:00Z,25.964383
2017-05-31,2017-05-31T00:00:00Z,24.12826962
2017-06-01,2017-06-01T00:00:00Z,29.76493564
2017-06-02,2017-06-02T00:00:00Z,29.85004767
2017-06-03,2017-06-03T00:00:00Z,17.08747446
2017-06-04,2017-06-04T00:00:00Z,16.283638
2017-06-05,2017-06-05T00:00:00Z,19.33736314
2017-06-06,2017-06-06T00:00:00Z,20.74118575
2017-06-07,2017-06-07T00:00:00Z,13.0779861
2017-06-08,2017-06-08T00:00:00Z,14.74226564
2017-06-09,2017-06-09T00:00:00Z,15.24140802
2017-06-10,2017-06-10T00:00:00Z,18.2135719
2017-06-11,2017-06-11T00:00:00Z,15.58454246
2017-06-12,2017-06-12T00:00:00Z,21.59154009
2017-06-13,2017-06-13T00:00:00Z,13.40659193
2017-06-14,2017-06-14T00:00:00Z,15.99300838
2017-06-15,2017-06-15T00:00:00Z,18.43333019
2017-06-16,2017-06-16T00:00:00Z,14.65094972
2017-06-17,2017-06-17T00:00:00Z,14.91801042
2017-06-18,2017-06-18T00:00:00Z,14.58952615
2017-06-19,2017-06-19T00:00:00Z,10.09952739
2017-06-20,2017-06-20T00:00:00Z,17.95615561
2017-06-21,2017-06-21T00:00:00Z,22.53264236
2017-06-22,2017-06-22T00:00:00Z,22.09503143
2017-06-23,2017-06-23T00:00:00Z,14.43864678
2017-06-24,2017-06-24T00:00:00Z,14.3603432
2017-06-25,2017-06-25T00:00:00Z,12.97323229
2017-06-26,2017-06-26T00:00:00Z,19.20528517
2017-06-27,2017-06-27T00:00:00Z,20.57507697
2017-06-28,2017-06-28T00:00:00Z,16.01247704
2017-06-29,2017-06-29T00:00:00Z,11.80846714
2017-06-30,2017-06-30T00:00:00Z,18.05601474
2017-07-01,2017-07-01T00:00:00Z,14.06883521
2017-07-02,2017-07-02T00:00:00Z,18.98685882
2017-07-03,2017-07-03T00:00:00Z,11.23461065
2017-07-04,2017-07-04T00:00:00Z,14.73268153
2017-07-05,2017-07-05T00:00:00Z,13.60953133
2017-07-06,2017-07-06T00:00:00Z,13.39040298
2017-07-07,2017-07-07T00:00:00Z,11.18387361
2017-07-08,2017-07-08T00:00:00Z,13.25365494
2017-07-09,2017-07-09T00:00:00Z,10.61114427
2017-07-10,2017-07-10T00:00:00Z,21.13954845
2017-07-11,2017-07-11T00:00:00Z,22.95586712
2017-07-12,2017-07-12T00:00:00Z,22.78548297
2017-07-13,2017-07-13T00:00:00Z,22.12036671
2017-07-14,2017-07-14T00:00:00Z,18.4395125
2017-07-15,2017-07-15T00:00:00Z,16.61583551
2017-07-16,2017-07-16T00:00:00Z,35.20614807
2017-07-17,2017-07-17T00:00:00Z,19.1341422
2017-07-18,2017-07-18T00:00:00Z,18.23891802
2017-07-19,2017-07-19T00:00:00Z,25.95193667
2017-07-20,2017-07-20T00:00:00Z,21.85508678
2017-07-21,2017-07-21T00:00:00Z,16.23584033
2017-07-22,2017-07-22T00:00:00Z,19.93392084
2017-07-23,2017-07-23T00:00:00Z,14.92393331
2017-07-24,2017-07-24T00:00:00Z,13.32307438
2017-07-25,2017-07-25T00:00:00Z,16.80282396
2017-07-26,2017-07-26T00:00:00Z,13.11796773
2017-07-27,2017-07-27T00:00:00Z,15.80665196
2017-07-28,2017-07-28T00:00:00Z,24.89880566
2017-07-29,2017-07-29T00:00:00Z,20.86380301
2017-07-30,2017-07-30T00:00:00Z,16.55977758
2017-07-31,2017-07-31T00:00:00Z,16.84492365
2017-08-01,2017-08-01T00:00:00Z,24.74768395
2017-08-02,2017-08-02T00:00:00Z,12.69898363
2017-08-03,2017-08-03T00:00:00Z,16.13069198
2017-08-04,2017-08-04T00:00:00Z,11.65348432
2017-08-05,2017-08-05T00:00:00Z,15.64523312
2017-08-06,2017-08-06T00:00:00Z,12.7353949
2017-08-07,2017-08-07T00:00:00Z,13.68710744
2017-08-08,2017-08-08T00:00:00Z,11.63235609
2017-08-09,2017-08-09T00:00:00Z,16.79817304
2017-08-10,2017-08-10T00:00:00Z,8.75230258
2017-08-11,2017-08-11T00:00:00Z,11.60365823
2017-08-12,2017-08-12T00:00:00Z,9.00279385
2017-08-13,2017-08-13T00:00:00Z,10.66599492
2017-08-14,2017-08-14T00:00:00Z,9.51086121
2017-08-15,2017-08-15T00:00:00Z,10.03488104
2017-08-16,2017-08-16T00:00:00Z,14.60418212
2017-08-17,2017-08-17T00:00:00Z,9.08060012
2017-08-18,2017-08-18T00:00:00Z,11.32567052
2017-08-19,2017-08-19T00:00:00Z,10.39365314
2017-08-20,2017-08-20T00:00:00Z,9.04731852
2017-08-21,2017-08-21T00:00:00Z,12.88393318
2017-08-22,2017-08-22T00:00:00Z,10.24296488
2017-08-23,2017-08-23T00:00:00Z,7.97261202
2017-08-24,2017-08-24T00:00:00Z,13.31348154
2017-08-25,2017-08-25T00:00:00Z,9.09695354
2017-08-26,2017-08-26T00:00:00Z,8.96970991
2017-08-27,2017-08-27T00:00:00Z,10.60741494
2017-08-28,2017-08-28T00:00:00Z,11.23512239
2017-08-29,2017-08-29T00:00:00Z,9.86605289
2017-08-30,2017-08-30T00:00:00Z,11.24713305
2017-08-31,2017-08-31T00:00:00Z,10.51269916
2017-09-01,2017-09-01T00:00:00Z,8.9452861
2017-09-02,2017-09-02T00:00:00Z,11.9340407
2017-09-03,2017-09-03T00:00:00Z,13.78382635
2017-09-04,2017-09-04T00:00:00Z,12.42269788
2017-09-05,2017-09-05T00:00:00Z,13.87078446
2017-09-06,2017-09-06T00:00:00Z,10.55825314
2017-09-07,2017-09-07T00:00:00Z,7.05560888
2017-09-08,2017-09-08T00:00:00Z,8.67840527
2017-09-09,2017-09-09T00:00:00Z,25.03115496
2017-09-10,2017-09-10T00:00:00Z,8.78298364
2017-09-11,2017-09-11T00:00:00Z,9.9343884
2017-09-12,2017-09-12T00:00:00Z,9.26671695
2017-09-13,2017-09-13T00:00:00Z,11.05067705
2017-09-14,2017-09-14T00:00:00Z,15.68749487
2017-09-15,2017-09-15T00:00:00Z,18.093232
2017-09-16,2017-09-16T00:00:00Z,12.27707107
2017-09-17,2017-09-17T00:00:00Z,11.40993103
2017-09-18,2017-09-18T00:00:00Z,8.70895953
2017-09-19,2017-09-19T00:00:00Z,9.43357249
2017-09-20,2017-09-20T00:00:00Z,9.83737954
2017-09-21,2017-09-21T00:00:00Z,12.15598875
2017-09-22,2017-09-22T00:00:00Z,9.03208075
2017-09-23,2017-09-23T00:00:00Z,8.74182714
2017-09-24,2017-09-24T00:00:00Z,12.29799093
2017-09-25,2017-09-25T00:00:00Z,13.6436579
2017-09-26,2017-09-26T00:00:00Z,13.15507553
2017-09-27,2017-09-27T00:00:00Z,11.71817087
2017-09-28,2017-09-28T00:00:00Z,9.11758398
2017-09-29,2017-09-29T00:00:00Z,8.78902729
2017-09-30,2017-09-30T00:00:00Z,7.14786832
2017-10-01,2017-10-01T00:00:00Z,7.54911735
2017-10-02,2017-10-02T00:00:00Z,13.46606802
2017-10-03,2017-10-03T00:00:00Z,9.59165156
2017-10-04,2017-10-04T00:00:00Z,9.58042353
2017-10-05,2017-10-05T00:00:00Z,5.51893681
2017-10-06,2017-10-06T00:00:00Z,8.31782854
2017-10-07,2017-10-07T00:00:00Z,5.8234207
2017-10-08,2017-10-08T00:00:00Z,7.3285275
2017-10-09,2017-10-09T00:00:00Z,11.15771738
2017-10-10,2017-10-10T00:00:00Z,8.87096827
2017-10-11,2017-10-11T00:00:00Z,8.04045842
2017-10-12,2017-10-12T00:00:00Z,11.62889378
2017-10-13,2017-10-13T00:00:00Z,12.67571982
2017-10-14,2017-10-14T00:00:00Z,12.38266738
2017-10-15,2017-10-15T00:00:00Z,9.91269234
2017-10-16,2017-10-16T00:00:00Z,7.76572703
2017-10-17,2017-10-17T00:00:00Z,14.70099764
2017-10-18,2017-10-18T00:00:00Z,15.52652118
2017-10-19,2017-10-19T00:00:00Z,8.38454072
2017-10-20,2017-10-20T00:00:00Z,10.25359904
2017-10-21,2017-10-21T00:00:00Z,7.42404066
2017-10-22,2017-10-22T00:00:00Z,8.18521788
2017-10-23,2017-10-23T00:00:00Z,11.56555322
2017-10-24,2017-10-24T00:00:00Z,10.27529209
2017-10-25,2017-10-25T00:00:00Z,9.60231893
2017-10-26,2017-10-26T00:00:00Z,10.00810732
2017-10-27,2017-10-27T00:00:00Z,5.95377404
2017-10-28,2017-10-28T00:00:00Z,5.69084888
2017-10-29,2017-10-29T00:00:00Z,7.93242838
2017-10-30,2017-10-30T00:00:00Z,10.56512681
2017-10-31,2017-10-31T00:00:00Z,6.44853768
2017-11-01,2017-11-01T00:00:00Z,7.85469114
2017-11-02,2017-11-02T00:00:00Z,12.13529242
2017-11-03,2017-11-03T00:00:00Z,9.94554155
2017-11-04,2017-11-04T00:00:00Z,7.43145262
2017-11-05,2017-11-05T00:00:00Z,7.54997675
2017-11-06,2017-11-06T00:00:00Z,14.06267745
2017-11-07,2017-11-07T00:00:00Z,12.43282317
2017-11-08,2017-11-08T00:00:00Z,20.93276432
2017-11-09,2017-11-09T00:00:00Z,12.83646842
2017-11-10,2017-11-10T00:00:00Z,13.89860123
2017-11-11,2017-11-11T00:00:00Z,14.20593504
2017-11-12,2017-11-12T00:00:00Z,17.62712251
2017-11-13,2017-11-13T00:00:00Z,13.69126823
2017-11-14,2017-11-14T00:00:00Z,9.88089958
2017-11-15,2017-11-15T00:00:00Z,8.62795378
2017-11-16,2017-11-16T00:00:00Z,9.0525596
2017-11-17,2017-11-17T00:00:00Z,7.58406944
2017-11-18,2017-11-18T00:00:00Z,6.97153671
2017-11-19,2017-11-19T00:00:00Z,9.09873037
2017-11-20,2017-11-20T00:00:00Z,16.4001436
2017-11-21,2017-11-21T00:00:00Z,9.69926932
2017-11-22,2017-11-22T00:00:00Z,12.55120237
2017-11-23,2017-11-23T00:00:00Z,12.17341733
2017-11-24,2017-11-24T00:00:00Z,11.20175277
2017-11-25,2017-11-25T00:00:00Z,9.26339411
2017-11-26,2017-11-26T00:00:00Z,7.02650789
2017-11-27,2017-11-27T00:00:00Z,7.99832303
2017-11-28,2017-11-28T00:00:00Z,7.90669052
2017-11-29,2017-11-29T00:00:00Z,8.37263111
2017-11-30,2017-11-30T00:00:00Z,9.52294937
2017-12-01,2017-12-01T00:00:00Z,6.83597467
2017-12-02,2017-12-02T00:00:00Z,6.18473674
2017-12-03,2017-12-03T00:00:00Z,4.44147612
2017-12-04,2017-12-04T00:00:00Z,5.94807377
2017-12-05,2017-12-05T00:00:00Z,7.99097998
2017-12-06,2017-12-06T00:00:00Z,9.48787296
2017-12-07,2017-12-07T00:00:00Z,11.9502324
2017-12-08,2017-12-08T00:00:00Z,8.94864747
2017-12-09,2017-12-09T00:00:00Z,5.47198796
2017-12-10,2017-12-10T00:00:00Z,6.34229548
2017-12-11,2017-12-11T00:00:00Z,6.47554227
2017-12-12,2017-12-12T00:00:00Z,9.2758005
2017-12-13,2017-12-13T00:00:00Z,7.93589711
2017-12-14,2017-12-14T00:00:00Z,7.55582044
2017-12-15,2017-12-15T00:00:00Z,7.07567092
2017-12-16,2017-12-16T00:00:00Z,5.36007916
2017-12-17,2017-12-17T00:00:00Z,3.63880131
2017-12-18,2017-12-18T00:00:00Z,5.15508978
2017-12-19,2017-12-19T00:00:00Z,5.3805901
2017-12-20,2017-12-20T00:00:00Z,6.56655784
2017-12-21,2017-12-21T00:00:00Z,4.75901766
2017-12-22,2017-12-22T00:00:00Z,7.08086887
2017-12-23,2017-12-23T00:00:00Z,4.41692792
2017-12-24,2017-12-24T00:00:00Z,5.39446964
2017-12-25,2017-12-25T00:00:00Z,6.49472695
2017-12-26,2017-12-26T00:00:00Z,5.84344482
2017-12-27,2017-12-27T00:00:00Z,4.70931285
2017-12-28,2017-12-28T00:00:00Z,4.92840789
2017-12-29,2017-12-29T00:00:00Z,4.26406984
2017-12-30,2017-12-30T00:00:00Z,5.07781595
2017-12-31,2017-12-31T00:00:00Z,4.24479815
2018-01-01,2018-01-01T00:00:00Z,4.19181162
2018-01-02,2018-01-02T00:00:00Z,4.94762694
2018-01-03,2018-01-03T00:00:00Z,3.97741221
2018-01-04,2018-01-04T00:00:00Z,5.28237725
2018-01-05,2018-01-05T00:00:00Z,4.0005702
2018-01-06,2018-01-06T00:00:00Z,3.54371611
2018-01-07,2018-01-07T00:00:00Z,4.07031719
2018-01-08,2018-01-08T00:00:00Z,5.31158143
2018-01-09,2018-01-09T00:00:00Z,5.02884223
2018-01-10,2018-01-10T00:00:00Z,5.09368971
2018-01-11,2018-01-11T00:00:00Z,5.44514563
2018-01-12,2018-01-12T00:00:00Z,5.06144828
2018-01-13,2018-01-13T00:00:00Z,3.74672814
2018-01-14,2018-01-14T00:00:00Z,3.41612113
2018-01-15,2018-01-15T00:00:00Z,5.00895635
2018-01-16,2018-01-16T00:00:00Z,4.18140205
2018-01-17,2018-01-17T00:00:00Z,6.48847817
2018-01-18,2018-01-18T00:00:00Z,5.03344362
2018-01-19,2018-01-19T00:00:00Z,4.78082067
2018-01-20,2018-01-20T00:00:00Z,3.54371179
2018-01-21,2018-01-21T00:00:00Z,4.93395894
2018-01-22,2018-01-22T00:00:00Z,3.83967113
2018-01-23,2018-01-23T00:00:00Z,4.91581405
2018-01-24,2018-01-24T00:00:00Z,4.61570202
2018-01-25,2018-01-25T00:00:00Z,4.4549444
2018-01-26,2018-01-26T00:00:00Z,5.535981
2018-01-27,2018-01-27T00:00:00Z,3.56342508
2018-01-28,2018-01-28T00:00:00Z,3.73406183
2018-01-29,2018-01-29T00:00:00Z,4.60589832
2018-01-30,2018-01-30T00:00:00Z,5.00903106
2018-01-31,2018-01-31T00:00:00Z,5.24240444
2018-02-01,2018-02-01T00:00:00Z,4.87624152
2018-02-02,2018-02-02T00:00:00Z,6.20009663
2018-02-03,2018-02-03T00:00:00Z,3.44516728
2018-02-04,2018-02-04T00:00:00Z,4.49493329
2018-02-05,2018-02-05T00:00:00Z,5.36564098
2018-02-06,2018-02-06T00:00:00Z,5.90433352
2018-02-07,2018-02-07T00:00:00Z,8.2444436
2018-02-08,2018-02-08T00:00:00Z,3.43834187
2018-02-09,2018-02-09T00:00:00Z,4.02036475
2018-02-10,2018-02-10T00:00:00Z,3.71055387
2018-02-11,2018-02-11T00:00:00Z,3.17121406
2018-02-12,2018-02-12T00:00:00Z,4.25285424
2018-02-13,2018-02-13T00:00:00Z,5.52384658
2018-02-14,2018-02-14T00:00:00Z,4.07074921
2018-02-15,2018-02-15T00:00:00Z,4.19251911
2018-02-16,2018-02-16T00:00:00Z,3.39337437
2018-02-17,2018-02-17T00:00:00Z,2.96313864
2018-02-18,2018-02-18T00:00:00Z,3.39752246
2018-02-19,2018-02-19T00:00:00Z,4.47444982
2018-02-20,2018-02-20T00:00:00Z,4.34746467
2018-02-21,2018-02-21T00:00:00Z,5.0010214
2018-02-22,2018-02-22T00:00:00Z,18.40768172
2018-02-23,2018-02-23T00:00:00Z,4.10616664
2018-02-24,2018-02-24T00:00:00Z,3.33747859
2018-02-25,2018-02-25T00:00:00Z,2.97214346
2018-02-26,2018-02-26T00:00:00Z,3.15866022
2018-02-27,2018-02-27T00:00:00Z,3.05067739
2018-02-28,2018-02-28T00:00:00Z,3.42435848
2018-03-01,2018-03-01T00:00:00Z,2.95432103
2018-03-02,2018-03-02T00:00:00Z,2.85876916
2018-03-03,2018-03-03T00:00:00Z,2.19573421
2018-03-04,2018-03-04T00:00:00Z,3.15351728
2018-03-05,2018-03-05T00:00:00Z,3.05123421
2018-03-06,2018-03-06T00:00:00Z,3.50160007
2018-03-07,2018-03-07T00:00:00Z,4.28298657
2018-03-08,2018-03-08T00:00:00Z,3.80011907
2018-03-09,2018-03-09T00:00:00Z,4.96198564
2018-03-10,2018-03-10T00:00:00Z,3.42514813
2018-03-11,2018-03-11T00:00:00Z,3.32723318
2018-03-12,2018-03-12T00:00:00Z,3.34677126
2018-03-13,2018-03-13T00:00:00Z,14.32779566
2018-03-14,2018-03-14T00:00:00Z,5.24950843
2018-03-15,2018-03-15T00:00:00Z,4.7586814
2018-03-16,2018-03-16T00:00:00Z,4.48811156
2018-03-17,2018-03-17T00:00:00Z,5.0829567
2018-03-18,2018-03-18T00:00:00Z,8.07626156
2018-03-19,2018-03-19T00:00:00Z,7.18906586
2018-03-20,2018-03-20T00:00:00Z,6.37701771
2018-03-21,2018-03-21T00:00:00Z,4.76599038
2018-03-22,2018-03-22T00:00:00Z,5.08500456
2018-03-23,2018-03-23T00:00:00Z,6.59425793
2018-03-24,2018-03-24T00:00:00Z,4.98245044
2018-03-25,2018-03-25T00:00:00Z,3.87542441
2018-03-26,2018-03-26T00:00:00Z,6.27675841
2018-03-27,2018-03-27T00:00:00Z,8.6090577
2018-03-28,2018-03-28T00:00:00Z,6.98330347
2018-03-29,2018-03-29T00:00:00Z,7.27740104
2018-03-30,2018-03-30T00:00:00Z,8.91071862
2018-03-31,2018-03-31T00:00:00Z,6.15968123
2018-04-01,2018-04-01T00:00:00Z,5.96452167
2018-04-02,2018-04-02T00:00:00Z,4.66995952
2018-04-03,2018-04-03T00:00:00Z,6.32797491
2018-04-04,2018-04-04T00:00:00Z,6.86678819
2018-04-05,2018-04-05T00:00:00Z,3.96409926
2018-04-06,2018-04-06T00:00:00Z,5.9565711
2018-04-07,2018-04-07T00:00:00Z,4.22858359
2018-04-08,2018-04-08T00:00:00Z,4.88769686
2018-04-09,2018-04-09T00:00:00Z,5.64658506
2018-04-10,2018-04-10T00:00:00Z,4.64529778
2018-04-11,2018-04-11T00:00:00Z,5.20686263
2018-04-12,2018-04-12T00:00:00Z,5.58512784
2018-04-13,2018-04-13T00:00:00Z,5.48945607
2018-04-14,2018-04-14T00:00:00Z,3.02058463
2018-04-15,2018-04-15T00:00:00Z,4.21528245
2018-04-16,2018-04-16T00:00:00Z,4.56616873
2018-04-17,2018-04-17T00:00:00Z,4.49342723
2018-04-18,2018-04-18T00:00:00Z,5.62486469
2018-04-19,2018-04-19T00:00:00Z,4.91713176
2018-04-20,2018-04-20T00:00:00Z,5.70861512
2018-04-21,2018-04-21T00:00:00Z,4.49576961
2018-04-22,2018-04-22T00:00:00Z,3.60251011
2018-04-23,2018-04-23T00:00:00Z,12.58253863
2018-04-24,2018-04-24T00:00:00Z,4.66608108
2018-04-25,2018-04-25T00:00:00Z,6.34778647
2018-04-26,2018-04-26T00:00:00Z,4.55738578
2018-04-27,2018-04-27T00:00:00Z,4.31778892
2018-04-28,2018-04-28T00:00:00Z,5.13308215
2018-04-29,2018-04-29T00:00:00Z,4.10520135
2018-04-30,2018-04-30T00:00:00Z,4.44159854
2018-05-01,2018-05-01T00:00:00Z,4.4352845
