date,0d ~ 1d,1d ~ 1w,1w ~ 1m,1m ~ 3m,3m ~ 6m,6m ~ 12m,12m ~ 18m,18m ~ 2y,2y ~ 3y,3y ~ 5y,5y ~ 7y,7y ~ 10y,10y ~
2012-01-28,926328.917856,229362.671788,162896.346599,24410.509122,44166.952856,4369.521964,872.145511,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-29,1412372.182401,237909.461168,144937.783016,19254.751162,25654.090509,4142.877131,269.314045,269.045,0.0,0.0,0.0,0.0,0.0
2012-01-30,1342933.708995,251414.548202,164399.367517,15789.833637,5463.042347,1088.798336,0.549048,3294.288,0.0,0.0,0.0,0.0,0.0
2012-01-31,1228627.106383,349755.396959,224647.638203,30977.983724,5459.505085,12615.401202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-01,1798267.394749,424012.324301,279526.360984,77169.070282,21416.90774,2143.196466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-02,1618873.069097,338567.886014,257002.717087,24544.896313,3480.121651,3606.915805,610.427,3721.915,0.0,0.0,0.0,0.0,0.0
2012-02-03,1586818.760947,377788.525468,244027.464318,33920.820681,5259.172865,4500.196507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-04,1550537.540127,316648.072288,195813.471532,23371.854747,4385.998242,7025.127865,602.848856,5603.25222,0.0,0.0,0.0,0.0,0.0
2012-02-05,1422082.856316,318083.614545,152136.236057,28563.748598,2733.869544,4610.981482,284.4405,28.44405,0.0,0.0,0.0,0.0,0.0
2012-02-06,1232064.348988,326115.319831,127248.238218,13065.444907,12957.55088,20236.343658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-07,1261673.349967,318120.238949,167682.089365,25019.86395,4960.106146,8366.061341,0.0,2845.0,0.0,0.0,0.0,0.0,0.0
2012-02-08,1139596.670897,300211.010892,196582.010792,52565.529974,3961.016677,513.37169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-09,1154364.294083,256945.874283,131796.745146,21893.976237,2733.372541,2476.936576,0.0,0.2915,0.0,0.0,0.0,0.0,0.0
2012-02-10,1284188.723572,324000.596362,176857.913409,49021.87167,12474.443173,24125.401141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-11,1928549.62496,283035.227787,181685.313866,17761.13292,6120.796236,7951.098125,10792.443525,86297.09641,1400.125,0.0,0.0,0.0,0.0
2012-02-12,1361590.341388,244804.190553,114002.916699,20605.820078,2331.585352,9852.99926,2062.876348,275.734,0.0,0.0,0.0,0.0,0.0
2012-02-13,1289117.529406,358479.689374,207981.076447,42777.272645,162674.711469,158048.476628,683.8,263.0,0.0,0.0,0.0,0.0,0.0
2012-02-14,4712107.09175,279746.816154,279664.122036,603748.654968,4182.073877,121843.644329,1896.741,2900.942629,892.584,0.0,0.0,0.0,0.0
2012-02-15,5227887.284759,336516.078178,190150.678859,25310.408141,1958.903126,3988.751991,0.0,1535.4105,0.0,0.0,0.0,0.0,0.0
2012-02-16,6353105.141619,261378.636192,171036.89294,32250.206351,4228.308249,5130.869299,7640.45103,641.085,0.0,0.0,0.0,0.0,0.0
2012-02-17,3589209.423342,558673.63167,119470.128766,15795.15808,3349.369763,1545.55328,220.7205,216.09,0.0,0.0,0.0,0.0,0.0
2012-02-18,2477951.049756,311967.745871,104700.304024,18065.80523,5443.321185,22395.13577,0.0,1055.5025,1055.5025,0.0,0.0,0.0,0.0
2012-02-19,1352307.013727,228169.497136,95527.345849,20716.28338,3800.904948,2309.554886,2.193345,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-20,1403779.700842,333477.391846,95818.81493,20889.79211,17656.532788,1494.171371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-21,1108668.321648,389003.517787,136539.866223,17352.117544,1616.806103,2469.03254,728.5896,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-22,2795286.43204,452293.393986,162581.134349,26229.450024,3936.195379,8259.39435,81.636453,221.237,0.0,0.0,0.0,0.0,0.0
2012-02-23,2904893.454603,291108.696227,181567.145257,35664.197208,11171.705541,3866.295994,145.435,501.5,0.0,0.0,0.0,0.0,0.0
2012-02-24,2216117.808226,338283.140569,249201.036144,26065.509016,48332.48548,13004.02204,1255.138192,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-25,1349527.038353,367827.179985,232561.013174,15390.086213,6373.897912,1218.985597,2672.8912,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-26,1133749.176392,395049.72487,111597.757281,22139.782416,3774.031902,5327.920957,2.7071,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-27,1275171.310498,352050.783163,163979.905277,23975.8872,13175.329814,2319.402911,3.320507,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-28,1239932.313453,382629.493829,157985.56005,11793.838384,7399.377004,1068.255038,283.073037,4138.269798,0.0,0.0,0.0,0.0,0.0
2012-02-29,1027025.362723,306186.376268,145934.934003,17087.170184,6925.746317,97737.123261,340.2493,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-01,2341999.311752,427397.932251,363765.52942,95545.102184,6897.58233,1319.534128,738.244213,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-02,1924057.67351,366966.499656,265347.553351,65684.093475,8953.737619,4689.038482,0.23525,47.0499,0.0,0.0,0.0,0.0,0.0
2012-03-03,1265270.60331,236118.790853,120711.662711,98301.225074,36493.006998,1627.905647,3.46077,0.230718,0.0,0.0,0.0,0.0,0.0
2012-03-04,2852085.061789,198508.42912,132783.71966,66455.508129,16671.72675,4879.582185,0.723002,24.10005,0.0,0.0,0.0,0.0,0.0
2012-03-05,1392077.230927,275533.059264,158082.902523,19607.169411,13417.847344,4719.399695,1.495282,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-06,1218544.552904,320988.408367,206177.615392,20914.801483,3457.374826,2311.026987,110.430913,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-07,1360088.903486,315240.429747,144364.401134,15059.449021,5918.886934,4857.364776,1357.818,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-08,2034130.498625,339536.177424,154748.293822,19146.639072,5307.354596,7892.948747,4980.299728,739.524,0.0,0.0,0.0,0.0,0.0
2012-03-09,2335837.42262,289104.960117,208462.090679,17668.336317,9873.064497,4250.491308,489.271728,729.168,0.0,0.0,0.0,0.0,0.0
2012-03-10,1511461.089985,187144.192785,117613.514649,14961.273118,11676.334246,13810.854872,277.616137,1670.33664,241.6575,0.0,0.0,0.0,0.0
2012-03-11,1662678.369112,290895.24731,87197.554235,9480.214751,2619.886613,32264.100905,0.2455,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-12,2494194.490294,249358.076454,126537.183333,48933.532429,2909.19143,1994.265076,0.293404,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-13,2164024.959482,336935.970431,206501.836975,35453.665048,20259.405498,11646.62395,0.0,0.7905,0.0,0.0,0.0,0.0,0.0
2012-03-14,2476856.389265,320094.96174,378792.395878,56595.491971,11826.498147,6518.766299,0.807,2959.0,0.0,0.0,0.0,0.0,0.0
2012-03-15,1979025.15758,360668.985743,216690.386644,24375.932829,10567.534101,1711.541341,5.592888,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-16,2034002.551155,343824.498734,213455.628395,24145.003609,37642.760879,7016.96936,0.0,16031.64,0.0,0.0,0.0,0.0,0.0
2012-03-17,1933465.15675,242795.67055,187443.960999,16084.598088,7455.325589,10362.703462,7.876009,27.331316,0.0,0.0,0.0,0.0,0.0
2012-03-18,1445443.847901,281520.148317,108594.002698,38717.457808,52737.218076,28750.287476,0.0,5279.43,0.0,0.0,0.0,0.0,0.0
2012-03-19,1480715.448031,418681.167646,173923.736881,27857.58566,10599.460966,8131.858899,977.316919,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-20,1813217.933032,336970.6498,192971.315591,25683.384516,15366.921909,9120.328832,241.895,967.58,0.0,0.0,0.0,0.0,0.0
2012-03-21,1836065.756519,352801.094989,189286.582395,26977.777726,6178.347692,30888.383807,241.466232,842.700298,0.0,0.0,0.0,0.0,0.0
2012-03-22,2930817.962181,264959.224333,317267.190002,24943.336589,6160.324965,2336.79194,0.0,470.43,0.0,0.0,0.0,0.0,0.0
2012-03-23,3689956.486457,278933.22537,149478.487933,21263.081232,9294.993266,13266.431641,21105.235823,710.625834,0.0,0.0,0.0,0.0,0.0
2012-03-24,3411642.142243,234532.256966,119050.671584,8350.569271,4884.435192,19441.35693,28.85092,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-25,1344908.815315,371992.39053,128089.653088,37789.792707,6552.149297,3925.064522,0.682503,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-26,1812347.164952,430104.071556,150849.858488,34718.443643,7317.27853,2112.709188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-27,2144166.176236,323208.71391,217544.610325,28436.777673,11572.083923,4101.236876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-28,2540843.916244,513107.782734,186636.176037,18854.413994,6638.998483,6759.582728,239.591999,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-29,5212237.680486,343739.157526,175301.312862,18821.836946,2747.73792,11587.160444,34.091414,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-30,4015162.357943,287408.692788,160586.31725,49390.492596,10978.602472,242335.965495,506.5578,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-31,3760679.14454,389579.916865,119738.934908,15800.802631,6488.564182,3840.16877,0.981747,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-01,2639156.965067,203970.795219,89975.946244,33624.170962,3834.704151,4332.360554,7.2405,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-02,2838254.006421,403838.958939,181138.95039,36303.310896,4885.131471,3363.643467,0.0,0.0,248.7,0.0,0.0,0.0,0.0
2012-04-03,3412552.216959,322129.179433,217050.3282,35034.320403,4175.365192,51405.346949,4970.66904,495.2,0.0,0.0,0.0,0.0,0.0
2012-04-04,2995808.112796,380702.483258,267894.842074,64081.780337,9581.61551,8235.045408,4910.571008,2700.789504,1718.528,0.0,0.0,0.0,0.0
2012-04-05,4068816.999918,321856.707129,175707.481695,27441.238208,3872.953924,4233.040305,9838.24595,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-06,2071960.874025,506824.484149,224854.508726,49511.861517,31011.899727,2198.552006,10134.792228,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-07,1139796.161435,269233.729488,123206.17221,42437.78606,19467.399714,4198.050724,48.137031,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-08,5680913.619753,228664.529504,84228.701694,18271.207326,3349.340092,989.482812,881.82368,479.252,0.0,0.0,0.0,0.0,0.0
2012-04-09,7156935.663302,397780.888821,140764.574824,213097.690555,38252.436375,8049.629313,9744.112315,243.5955,0.0,0.0,0.0,0.0,0.0
2012-04-10,3364102.544667,425876.743142,140526.905785,33542.835976,13823.946898,1338.60408,4.933414,0.241834,0.0,0.0,0.0,0.0,0.0
2012-04-11,6611416.816167,428250.217041,224507.461096,95501.236015,59063.1152,16598.575357,13656.935665,48.78621,0.0,0.0,0.0,0.0,0.0
2012-04-12,5374787.483362,589486.86572,237020.29022,45127.05289,10449.294927,5450.687518,18036.678406,13899.621101,0.0,0.0,0.0,0.0,0.0
2012-04-13,3526173.849678,385349.36915,149233.246244,23194.276966,6773.739574,7290.543657,7748.522515,1234.9975,0.0,0.0,0.0,0.0,0.0
2012-04-14,4405724.641281,311586.603047,147405.400963,23081.467997,22572.933551,1996.439557,257.210042,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15,5669859.466857,450496.300834,128103.851633,35726.444083,21343.916104,7054.170084,11005.561529,0.149068,496.892,0.0,0.0,0.0,0.0
2012-04-16,7070155.607717,690313.873033,138822.469317,22479.806252,10792.114184,4380.156506,14797.756204,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-17,4980119.798149,419599.901443,192075.496036,36612.140531,3323.009355,2108.778201,125.391924,1243.9675,1243.9675,0.0,0.0,0.0,0.0
2012-04-18,4563268.796936,419661.203558,243585.8377,33995.065144,17263.31756,5780.549486,4873.066804,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-19,2820227.052104,403945.396034,226610.524088,51699.333506,19171.640056,3955.095075,5.702803,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-20,14335619.286576,590219.167888,258125.548586,64040.65666,30141.268359,3805.291083,0.4815,1070.0,267.5,0.0,0.0,0.0,0.0
2012-04-21,5930634.45374,308434.579514,127233.197533,29838.631809,14671.242239,6912.020534,541.10443,526.008,0.0,0.0,0.0,0.0,0.0
2012-04-22,4358435.653907,372946.9164,103562.424519,32362.135926,57485.670523,3950.794771,2050.863337,260.176,0.0,0.0,0.0,0.0,0.0
2012-04-23,3214785.483626,498060.003193,103519.724705,18865.707612,3875.05586,18330.822844,247.9995,247.9995,0.0,0.0,0.0,0.0,0.0
2012-04-24,3142798.630317,390929.053371,169761.934938,34870.768939,40043.063562,8510.017053,10.910191,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-25,4055093.056254,329227.359109,183782.093563,31973.420465,571160.211822,22910.907688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-26,8852225.810684,344943.829092,184907.571888,21634.658068,2771.918256,23198.027039,795.22872,509.762,0.0,0.0,0.0,0.0,0.0
2012-04-27,7051051.371653,240828.889093,130702.578175,30965.459864,10314.734002,2327.147642,7.153259,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-28,3944241.85672,230996.48604,180150.468863,23546.409868,7330.915997,3383.867635,425.041584,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-29,4371390.927569,220366.613212,187159.681518,21905.609325,4832.954272,1035.502139,50.270203,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-30,4882903.168484,342420.431277,112337.8793,20876.340568,4931.601718,58204.357014,258.590475,0.0,989.82,0.0,0.0,0.0,0.0
2012-05-01,4801401.935044,344226.965285,160564.959745,78910.211147,22506.32539,3283.671946,857.35,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-02,4840708.686853,380482.595594,185696.380943,45721.076419,7241.221976,1653.639778,0.597952,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-03,5637723.27502,347362.799945,153418.412609,49464.348736,15984.830748,3285.924276,0.256719,472.36296,0.0,0.0,0.0,0.0,0.0
2012-05-04,4613269.60564,362434.92368,638816.95925,38754.856264,8324.165297,3396.361668,1552.07277,1520.1,0.0,0.0,0.0,0.0,0.0
2012-05-05,5604096.599752,289069.625374,134566.924542,35845.702541,7601.096542,1826.225137,105.19544,254.10385,0.0,0.0,0.0,0.0,0.0
2012-05-06,2372836.646296,377764.126101,233992.524473,162838.249839,106900.343045,30925.842036,818.337916,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-07,10315821.308893,491086.700593,201459.204672,35050.574539,7544.718671,3063.899307,0.809603,253.001,0.0,0.0,0.0,0.0,0.0
2012-05-08,18701103.566912,734733.729185,158364.767071,31353.282008,10080.70733,5701.255834,3398.579312,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-09,11136474.705132,435960.256673,210910.903653,41237.029845,4729.781612,4011.658469,10138.492681,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-10,5214159.784475,315770.61623,182209.273102,55708.441307,9197.824756,7714.129321,7224.172,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-11,6859052.982356,491165.609675,174990.903688,26493.574732,44428.256755,4264.652803,291.8464,992.0,0.0,0.0,0.0,0.0,0.0
2012-05-12,15241273.957304,281341.758498,132954.178944,18961.940335,1830.438896,2701.174663,352.861195,129422.452697,0.0,0.0,0.0,0.0,0.0
2012-05-13,7028910.202311,209252.124989,115468.049084,13486.482865,11039.803976,18106.876043,11339.548894,246.498,0.0,0.0,0.0,0.0,0.0
2012-05-14,10370813.660939,924061.61645,114552.034272,27033.436512,21198.750511,17750.630775,37626.297,500.844297,0.0,0.0,0.0,0.0,0.0
2012-05-15,18267509.646916,340876.222518,127606.102674,29157.212971,19207.394886,16076.466255,10089.98895,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-16,16976916.505614,292516.306748,137729.817966,18698.385027,6602.515421,19718.871085,10673.700911,0.254435,0.0,0.0,0.0,0.0,0.0
2012-05-17,16713347.367017,385180.644312,360251.757396,31632.778386,75559.333451,29828.071164,117.167905,0.25499,5.0998,0.0,0.0,0.0,0.0
2012-05-18,8929870.225821,459447.063105,121642.749908,19655.005251,9425.03071,23822.39556,1449.573973,25.59005,0.0,0.0,0.0,0.0,0.0
2012-05-19,5393970.788071,649378.161903,122766.078147,46788.998108,9503.632407,18251.356128,4545.79629,2549.75,0.0,0.0,0.0,0.0,0.0
2012-05-20,9622176.629222,428481.452243,105719.601559,34918.748968,6199.175682,43973.37277,1.221604,254.501,0.0,0.0,0.0,0.0,0.0
2012-05-21,18811690.738238,363328.323888,193483.5367,30450.19691,6351.33871,36827.728755,66.551999,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-22,19957993.302772,418911.264518,205906.534205,47860.445131,16620.924642,16027.338436,20348.069342,76.736489,0.0,0.0,0.0,0.0,0.0
2012-05-23,8657380.234437,355160.291049,137490.792576,72192.452532,16056.376942,8815.118574,4413.049728,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-24,5262247.536224,311305.615319,111663.682958,22469.192613,6379.284862,31538.061717,0.255952,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-25,11918910.02492,399520.559951,153987.749334,22837.169184,10168.164636,8305.300368,111.347754,7.71819,0.0,0.0,0.0,0.0,0.0
2012-05-26,24140733.07121,291641.344095,139543.331094,12090.917222,7665.592666,28706.075038,103.858549,280.6782,1530.972,0.0,0.0,0.0,0.0
2012-05-27,9918011.980133,280190.017515,86358.66556,31152.133797,3584.632236,31191.353249,854.798656,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-28,10318153.019435,400949.29154,130093.234831,66328.652188,14866.500101,8333.148099,407.885236,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-29,15521291.244984,501918.271868,222599.823181,23790.480704,5025.957181,12032.11135,520.919466,556.19676,0.0,0.0,0.0,0.0,0.0
2012-05-30,11616359.423215,428101.667135,150355.194235,25729.194161,20804.323802,2590.146304,58.143022,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-31,23663706.384274,410798.322776,148360.516882,369828.723093,6109.420326,184423.21964,339.556211,259.0055,0.0,0.0,0.0,0.0,0.0
2012-06-01,15097296.943235,312443.489989,145355.135571,37853.639439,19880.791762,10960.634303,190.078544,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-02,9947005.355563,332254.062729,88892.651435,17059.843174,17511.086626,5114.533441,333.692414,262.449,1312.245,0.0,0.0,0.0,0.0
2012-06-03,8370302.018389,418589.039532,89148.968083,73091.829417,15173.424392,5538.401458,928.225483,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-04,23143222.888149,613564.879863,521929.437997,19201.068397,112519.103268,9557.966252,786.580927,579.2589,0.0,0.0,0.0,0.0,0.0
2012-06-05,23817054.694785,556989.963869,178073.616293,56475.870429,9163.442757,11091.740183,9.520018,272.0005,0.0,0.0,0.0,0.0,0.0
2012-06-06,12846025.36415,502671.723317,149849.480346,112866.465558,43992.444522,4082.565579,934.626313,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-07,26146769.06122,618644.659611,210643.843632,33699.925292,10136.061442,7293.965899,789.319674,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-08,29855475.309892,620182.286092,172799.59722,63893.881105,15389.391449,3914.11571,779.38188,28.44665,0.0,0.0,0.0,0.0,0.0
2012-06-09,6912979.128451,617915.265021,147461.578571,13864.799896,8780.910635,2645.30872,149.062796,0.277999,833.9955,0.0,0.0,0.0,0.0
2012-06-10,17466087.175396,366151.358658,106055.210849,10838.579374,5116.170511,4354.509238,552.589274,0.273415,0.0,0.0,0.0,0.0,0.0
2012-06-11,15664145.51931,1028266.47705,142437.181686,81137.782022,7630.162969,6505.238816,344.126849,0.0,5.57471,0.0,0.0,0.0,0.0
2012-06-12,13666282.88825,514430.817299,364769.5461,144955.021806,11367.898327,5856.993678,7174.758506,1425.0075,279.30147,0.0,0.0,0.0,0.0
2012-06-13,13550652.767048,593076.614066,169900.937649,41859.627681,11059.349132,5667.16488,1297.288754,237.16,0.0,0.0,0.0,0.0,0.0
2012-06-14,28064040.280289,528935.984925,123157.126717,18143.704517,2935.337631,17173.763122,4158.563742,1220.5905,0.0,0.0,0.0,0.0,0.0
2012-06-15,21149553.654024,1056404.326793,240851.404425,30612.237136,6838.618287,6806.325517,3629.667459,325.13,0.0,0.0,0.0,0.0,0.0
2012-06-16,24116732.728914,497731.612892,208123.024837,60332.234423,18281.239,8377.801835,2414.945941,321.28,0.0,0.0,0.0,0.0,0.0
2012-06-17,7904179.923771,433510.993899,261514.463544,40192.899891,18631.996589,4631.70927,10935.744317,30.8191,0.0,0.0,0.0,0.0,0.0
2012-06-18,14945269.876595,678773.662185,143607.281939,34745.324341,13960.095651,13467.224251,1416.85134,1261.996,0.0,0.0,0.0,0.0,0.0
2012-06-19,12794012.77618,667816.063267,173880.686317,26761.249256,44660.073593,4859.292316,13733.968337,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-20,10296244.342738,583544.470421,272555.34381,92215.668729,88878.259231,4367.707884,56990.681104,667.3335,0.0,0.0,0.0,0.0,0.0
2012-06-21,6050143.452468,605630.018349,249645.158459,20806.148794,7218.664479,9483.678374,1590.993474,0.267203,0.0,0.0,0.0,0.0,0.0
2012-06-22,13911381.955517,597221.251324,171805.001281,138137.646586,24031.521537,7575.493068,3956.852842,1636.9525,0.0,0.0,0.0,0.0,0.0
2012-06-23,18682543.713376,470701.947621,171932.076221,36092.443419,11651.703489,12777.98141,546.053772,6.81421,0.0,0.0,0.0,0.0,0.0
2012-06-24,11067789.085425,586938.516703,168371.119654,63082.906114,52921.933941,25054.643036,53390.598679,31.7501,0.0,0.0,0.0,0.0,0.0
2012-06-25,10437631.897742,734620.137693,157172.020086,41893.073311,41426.754963,5859.46555,832.503138,0.063048,0.0,0.0,0.0,0.0,0.0
2012-06-26,9794685.85247,846980.34669,255545.682366,92448.626827,13104.430903,15869.30453,9049.988563,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-27,12115920.651185,824729.588505,159850.148389,32994.081232,12798.822079,11085.422528,4746.903525,365.585,0.0,0.0,0.0,0.0,0.0
2012-06-28,22074353.63767,605380.103374,164140.627425,31101.031423,24610.748299,6683.188467,2965.886817,363.3234,0.0,0.0,0.0,0.0,0.0
2012-06-29,15923811.568658,617520.664979,146940.87505,39990.172017,4723.546475,6088.616477,4499.052306,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-30,8608976.805891,424104.471016,190326.636286,39706.467433,19301.051727,4608.200958,5156.231269,0.1338,0.0,0.0,0.0,0.0,0.0
2012-07-01,8179628.547259,581631.119753,89089.509466,13937.952423,6134.314848,4903.846347,3514.257084,995.009898,0.0,0.0,0.0,0.0,0.0
2012-07-02,6514955.46038,1139594.166689,261340.603881,59264.749128,19693.002353,5634.917584,1257.10008,304.53755,0.0,0.0,0.0,0.0,0.0
2012-07-03,8141995.160404,810122.009935,183645.277603,86820.530517,7369.3731,6018.147277,2465.894389,0.515994,0.0,0.0,0.0,0.0,0.0
2012-07-04,13858660.258145,619977.192415,172327.655091,73549.846965,24977.147681,38651.249932,2978.838826,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-05,12557450.440577,610312.839698,163720.035004,62996.071801,5296.127247,3564.750315,1123.15585,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-06,8183956.960004,622001.374214,223108.019367,51394.188493,24943.423546,21408.716129,5750.758371,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-07,27166718.434082,435365.477462,113894.161868,41520.348677,19064.396024,12901.980421,65172.114494,339.117811,0.0,0.0,0.0,0.0,0.0
2012-07-08,4729861.153451,582535.104724,123252.245582,101108.005405,9887.465536,14069.435172,7209.52348,680.305939,339.949,0.0,0.0,0.0,0.0
2012-07-09,13682844.747575,943247.684498,215830.956738,20606.43459,14967.562716,31940.780474,7409.116104,703.203225,0.0,0.0,0.0,0.0,0.0
2012-07-10,14298593.927403,595907.372479,195277.085659,102347.431508,38586.432561,19538.92713,325151.263779,719.99,0.0,0.0,0.0,0.0,0.0
2012-07-11,7268002.552969,688201.6784,156370.561384,32025.995386,15577.603203,10425.495589,39305.617009,0.0,715.0,0.0,0.0,0.0,0.0
2012-07-12,9719501.203209,877713.979548,119119.227407,15037.97441,17427.059725,8851.402821,1176.869097,69.87933,388.2185,0.0,0.0,0.0,0.0
2012-07-13,17696193.97822,761054.946951,246573.221839,115024.966198,106642.730706,13611.918644,2455.170911,0.383255,0.0,0.0,0.0,0.0,0.0
2012-07-14,17544794.737726,513510.39839,153748.41827,111768.244913,6009.967098,10086.504752,258058.337173,0.377105,377.105,0.0,0.0,0.0,0.0
2012-07-15,9557996.626397,659609.260841,62175.770108,22626.485819,8379.495314,19246.849197,3289.31493,1.905253,2286.303,0.0,0.0,0.0,0.0
2012-07-16,16026531.186249,1268912.55558,304708.783804,179997.93474,68290.507648,12672.814891,11201.026507,2129.57478,1274.94,0.0,0.0,0.0,0.0
2012-07-17,19996693.470284,835118.114754,482487.730286,184480.426623,394595.458027,306540.902692,12587.141471,440.0005,0.0,0.0,0.0,0.0,0.0
2012-07-18,13242626.566704,753964.803,250305.095179,120967.337794,92294.309593,24398.858505,14592.261295,9.10977,2733.022098,0.0,0.0,0.0,0.0
2012-07-19,9410028.356321,687661.430639,100013.003197,587682.39552,33815.657973,10333.102795,4114.181244,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-20,12676080.29568,1025654.714824,157563.806201,39052.29461,16328.668325,33662.170814,23795.013667,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-21,19670127.882896,931631.02739,196637.145673,142252.763597,24838.104069,29733.428862,1499.969882,2.211384,0.0,0.0,0.0,0.0,0.0
2012-07-22,13129742.517994,923586.42744,196829.478404,86821.125427,14403.772522,12196.543984,3270.1221,1.26144,0.0,0.0,0.0,0.0,0.0
2012-07-23,16815141.625084,1117814.244926,248861.960094,40559.536893,13202.32396,7635.156431,17367.954319,3667.3546,3556.040933,0.0,0.0,0.0,0.0
2012-07-24,13726111.998596,918429.137764,172926.961418,146419.776477,5964.036488,9878.792654,1365.579708,0.0,1720.0,0.0,0.0,0.0,0.0
2012-07-25,7760845.263627,849239.728724,185702.394487,104313.757365,19716.225262,11974.319171,16443.682789,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-26,19149253.995779,882513.901766,200976.15387,274093.314706,39468.768148,9048.544294,4233.137345,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-27,17983312.718266,938209.023189,269037.522165,76951.479557,40697.956815,18119.586574,883.54474,0.0,2225.0,0.0,0.0,0.0,0.0
2012-07-28,14216126.139512,893764.559611,114364.172731,137989.670765,44378.983843,5364.809855,4262.298516,0.88881,444.405,0.0,0.0,0.0,0.0
2012-07-29,8504850.980929,650943.164852,198340.761874,156113.074552,66574.378429,13273.731097,4376.785831,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-30,7505023.879429,865088.673246,370144.730265,45163.223781,21841.715842,18581.205041,4237.474448,0.9098,454.9,0.0,0.0,0.0,0.0
2012-07-31,25110421.634558,2187959.756548,254898.924685,105776.952199,61797.657253,16237.303197,11919.159423,467.5,0.0,0.0,0.0,0.0,0.0
2012-08-01,20518195.011371,685758.484661,281892.733948,81939.431714,48973.259779,16810.046605,5454.118557,0.477515,2865.09,0.0,0.0,0.0,0.0
